marker_ID,Basal,EC,Fat,Fib,Luminal,Lym,MP,weight
1520,0.76,0.76,0.76,0.76,0.76,0.0,0.0,0.76
712,0.85,0.85,0.85,0.85,0.85,0.85,0.0,0.85
1043,0.445,0.445,0.445,0.445,0.445,0.0,0.0,0.445
714,0.8866666666666667,0.8866666666666667,0.8866666666666667,0.8866666666666667,0.8866666666666667,0.8866666666666667,0.0,0.8866666666666667
58191,0.0,0.065,0.065,0.065,0.0,0.065,0.0,0.065
9450,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.7866666666666666,0.0,0.7866666666666666
4046,0.9066666666666667,0.9066666666666667,0.9066666666666667,0.0,0.9066666666666667,0.0,0.0,0.9066666666666667
1436,0.702,0.702,0.702,0.702,0.702,0.702,0.0,0.702
122618,0.8316666666666667,0.8316666666666667,0.8316666666666667,0.8316666666666667,0.8316666666666667,0.8316666666666667,0.0,0.8316666666666667
3936,0.91,0.91,0.91,0.91,0.91,0.91,0.0,0.91
962,0.7775000000000001,0.7775000000000001,0.7775000000000001,0.7775000000000001,0.7775000000000001,0.7775000000000001,0.0,0.7775000000000001
2212,0.8966666666666666,0.8966666666666666,0.8966666666666666,0.8966666666666666,0.8966666666666666,0.8966666666666666,0.0,0.8966666666666666
124460,0.8841666666666667,0.8841666666666667,0.8841666666666667,0.8841666666666667,0.8841666666666667,0.8841666666666667,0.0,0.8841666666666667
94240,0.04133333333333333,0.04133333333333333,0.04133333333333333,0.04133333333333333,0.04133333333333333,0.04133333333333333,0.0,0.04133333333333333
4731,,,,,0.0,,0.0,0.0
29103,0.9630000000000001,0.9630000000000001,0.9630000000000001,0.9630000000000001,0.0,0.9630000000000001,0.0,0.9630000000000001
8773,,,,,,,0.0,0.0
27334,0.625,0.625,0.625,0.625,0.625,0.625,0.0,0.625
6342,0.0,,,,0.0,,0.0,0.0
3550,,,,,,,0.0,0.0
10010,,,,,,,0.0,0.0
79720,0.0,,,,0.0,0.0,0.0,0.0
6304,0.908,0.908,0.908,0.908,0.908,0.0,0.0,0.908
1236,0.46,0.46,0.46,0.46,0.46,0.0,0.0,0.46
9262,0.93,0.93,0.93,0.93,0.93,0.0,0.0,0.93
