stem_pluri,stem_adult,progenitor,cycling,secretory,immune,terminal,stromal,gsm,cohort,n_markers,resid_mae,status
0.0,0.16197285026563696,0.0,0.0,0.0,0.838027149734363,0.0,0.0,GSM1235707,GSE51057,869,0.1058034931223574,OK
0.0,0.18264737031807898,0.0,0.0,0.0,0.8173526296819211,0.0,0.0,GSM1235708,GSE51057,852,0.10954315522228979,OK
0.0,0.1765934135108569,0.0,0.0,0.0,0.823406586489143,0.0,0.0,GSM1235711,GSE51057,832,0.11480560786083994,OK
0.0,0.18851273651485573,0.0,0.0,0.0,0.8114872634851443,0.0,0.0,GSM1235714,GSE51057,863,0.11177040169169902,OK
0.0,0.1493389931943752,0.0,0.0,0.0,0.8506610068056247,0.0,0.0,GSM1235721,GSE51057,765,0.12067418918416166,OK
0.0,0.18520182186616452,0.0,0.0,0.0,0.8147981781338354,0.0,0.0,GSM1235723,GSE51057,819,0.11214208913350462,OK
0.0,0.1742331391037601,0.0,0.0,0.0,0.8257668608962399,0.0,0.0,GSM1235727,GSE51057,865,0.11016337199553101,OK
0.0,0.15852280167451288,0.0,0.0,0.0,0.8414771983254871,0.0,0.0,GSM1235730,GSE51057,849,0.11374843977145374,OK
0.0,0.20998206140179737,0.0,0.0,0.0,0.7900179385982026,0.0,0.0,GSM1235740,GSE51057,850,0.11037662101245349,OK
0.0,0.16340768697288105,0.0,0.0,0.0,0.8365923130271189,0.0,0.0,GSM1235742,GSE51057,846,0.1118539714805437,OK
0.0,0.14582200621557906,0.0,0.0,0.0,0.8541779937844209,0.0,0.0,GSM1235752,GSE51057,787,0.12034750282811285,OK
0.0,0.1549641237134043,0.0,0.0,0.0,0.8450358762865956,0.0,0.0,GSM1235756,GSE51057,820,0.11422730253001602,OK
0.0,0.1997761117920437,0.0,0.0,0.0,0.8002238882079564,0.0,0.0,GSM1235757,GSE51057,876,0.10925265717448346,OK
