marker_ID,EC,Epi_basal,Epi_stratified,Epi_suprabasal,Epi_upper,Fib,Gland,IC
EIF1AX,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
SMC2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SDHB,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
GLRX3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
ISOC2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MTCH2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
HMGN3,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
PRDX4,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
KPNB1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPL23,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPL18,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PSMC3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
ZDHHC12,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
TPRKB,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
TMEM160,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
F12,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPL36,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SYNCRIP,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
DNAJC9,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MPC2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NUDT5,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
HNRNPU,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
YWHAH,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
RNPS1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
CYBA,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.6931471824645996,0.6931471824645996
CISD3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
BUB3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
ACAT2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
ADI1,0.0,0.0,0.0,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996,0.0
KHDRBS1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
VSNL1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
POLR2H,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
VDAC3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
ARL6IP1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPL21,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
RPL26L1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SNRNP70,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
RUVBL2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
AKR1C1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
DCTPP1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PPIH,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
RHEB,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
GGH,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
LRRC59,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
EI24,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPL13,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PSMA2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPS7,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPS33,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MIB2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PNKD,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPL22,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
OAT,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
CCND1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.6931471824645996,0.0
MAGOH,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
GCSH,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
HRAS,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
H2AFY,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.6931471824645996,0.0,0.0,0.0
MRPL55,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
TXNL4A,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MTCH1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.6931471824645996,0.0
TMEM261,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
ERP29,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.0,0.0,0.6931471824645996,0.0
ADRM1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPL17,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
ARHGDIA,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
ITGAE,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
CRNDE,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.6931471824645996,0.0
PARP1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPL3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NT5C,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
UBE2L3,0.0,0.6931471824645996,0.6931471824645996,1.0986123085021973,0.6931471824645996,0.0,0.0,0.0
EIF3A,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
CNIH4,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
ANAPC15,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPL34,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
FKBP4,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
EEF1E1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
TRAP1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PPM1G,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NFIC,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PSMA5,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
GSPT1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
GTF3A,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SLBP,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
HDDC2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
COA4,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
UQCC2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
LSM6,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
RRP7A,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PPA2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NOL7,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPS25,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
METAP2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
ANXA5,0.0,0.0,0.0,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996,0.0
GSTM3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
DKC1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
ZNF593,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SRSF10,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
HSPB11,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PSMG3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PSMG1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PSMB8,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
TRA2B,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
THRAP3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
EMC6,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
CISD1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
UCHL3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
TPGS2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
POP7,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
UQCC3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
C16orf13,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SF3B2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPL32,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
FSCN1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
COX14,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
RBBP7,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
COA6,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
HDAC2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
HDGF,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
COPS3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
HAX1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PTBP1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
METTL5,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
AHCY,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NOP58,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
UBXN4,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.6931471824645996,0.0
NDUFA10,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PUF60,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
APOA1BP,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PRDX3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
FKBP3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
ISCU,0.0,0.0,0.0,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996,0.0
UBE2N,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
OLA1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NDUFA9,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NIFK,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NONO,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
DNAJC19,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
POLR2G,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SRSF11,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
ILF3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PRPF40A,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PPIG,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.6931471824645996,0.0
NDUFA8,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
POLR2K,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
IMP4,0.0,0.0,0.0,0.3465735912322998,0.0,0.0,0.0,0.0
MRPL40,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
IDH3B,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
ITPA,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
AK2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
BAX,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
RNF126,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NDUFS2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SRP72,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
EWSR1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
RBM25,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPL47,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SRSF1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SNF8,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
C19orf24,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
KRT17,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
RPS6KB2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
TAF9,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
KARS,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NAP1L4,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PIN1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SOX15,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
GJB3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
COX17,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PHLDA3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPL28,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
AHSA1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
FDFT1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
HSPA9,0.0,0.0,0.0,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0
STRAP,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
RBM17,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
RPN2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PGRMC1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
AKR7A2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PNN,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
CALM3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
DDX18,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PSMD2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SUMO3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
CHCHD1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PITHD1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
CA12,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PPP1CC,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
U2SURP,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SNRPB2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
AIMP1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
DNAJC8,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
TMEM208,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPS18C,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
HNRNPH3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PSMG2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
CHCHD5,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
TRAPPC2L,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PSMC1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PCMT1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
C19orf60,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
REEP5,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.6931471824645996,0.0
SLC38A2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SPAG7,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SDHD,0.0,0.0,0.0,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0
TMEM14C,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.6931471824645996,0.0
CLPP,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SF1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
STUB1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
BAZ1A,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
AUP1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
POLE4,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPL43,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
HP1BP3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SPTSSA,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PSMD4,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
LUC7L3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
RALY,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NDUFA5,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
EPHX1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MEA1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
CAMTA1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
CWC15,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
ZCRB1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MYDGF,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
GLO1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
TCEAL4,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MAPK13,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
COX20,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MPC1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
TMEM14B,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PSMD11,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
TMEM123,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.6931471824645996,0.0
CNPY2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
RTF1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PSMB4,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PTS,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
DGUOK,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NAA50,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
GRHPR,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
ETFA,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
CANX,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
GTF2A2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
BLOC1S2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MCTS1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MAF1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
CCDC124,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
DNAJA1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
CD47,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MANF,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PTRHD1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
ABRACL,0.0,0.0,0.0,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0
SRI,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.6931471824645996,0.0
BTG2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.6931471824645996,0.0
KIF5B,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SSR3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
NDUFAF3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
TBCB,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PRRG4,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
GNL3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MRPS36,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PPP1R7,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SON,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.6931471824645996,0.0
AES,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.6931471824645996,0.0
VIMP,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
EMC4,0.0,0.0,0.0,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0
TRAPPC3,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
ZNF207,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
HADHA,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
RSRC2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
HDLBP,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
PCNP,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
TOP1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
MMADHC,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
TMEM165,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
TMEM54,0.0,0.0,0.0,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0
KDELR1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.6931471824645996,0.0
PPP2R1A,0.0,0.0,0.0,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0
WDR1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SYF2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.6931471824645996,0.0
METTL9,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
EIF4E,0.0,0.0,0.0,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0
SLC2A1,0.0,0.0,0.0,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0
SOD2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
AGPAT2,0.0,0.0,0.0,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0
PAIP2,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0
SARAF,0.0,0.0,0.0,0.6931471824645996,0.6931471824645996,0.0,0.6931471824645996,0.6931471824645996
PPP1R15A,0.0,0.0,0.0,0.6931471824645996,0.6931471824645996,0.0,0.6931471824645996,0.0
CCNL1,0.0,0.0,0.0,0.6931471824645996,0.0,0.0,0.6931471824645996,0.0
BZW1,0.0,0.0,0.0,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0
PLIN3,0.0,0.0,0.0,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0
KRT6B,0.0,0.0,2.079441547393799,0.6931471824645996,1.0986123085021973,0.0,0.0,0.0
C10orf99,0.0,0.0,1.3862943649291992,0.0,0.0,0.0,0.0,0.0
KRT6C,0.0,0.0,1.6094379425048828,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0
CRABP2,0.0,0.0,1.7917594909667969,1.7917594909667969,0.0,0.0,0.0,0.0
SERPINB3,0.0,0.0,1.0986123085021973,0.0,0.6931471824645996,0.0,0.0,0.0
GBP6,0.0,0.0,1.0986123085021973,0.6931471824645996,0.0,0.0,0.0,0.0
DSC2,0.0,0.0,1.3862943649291992,0.0,0.6931471824645996,0.0,0.0,0.0
DSG3,0.0,0.0,1.0986123085021973,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0
LGALS7B,0.0,0.0,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0,0.0
PKP1,0.0,0.0,1.0986123085021973,0.6931471824645996,0.0,0.0,0.0,0.0
JUP,0.0,0.0,1.3862943649291992,1.0986123085021973,1.0986123085021973,0.0,0.0,0.0
RHOV,0.0,0.0,1.0986123085021973,1.0986123085021973,0.6931471824645996,0.0,0.0,0.0
DAPL1,0.0,0.6931471824645996,1.0986123085021973,1.0986123085021973,0.0,0.0,0.0,0.0
FGFBP1,0.0,0.6931471824645996,1.0986123085021973,1.0986123085021973,0.0,0.0,0.0,0.0
PHLDA2,0.0,0.0,1.0986123085021973,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0
FAM96B,0.0,0.6931471824645996,1.0986123085021973,1.0986123085021973,0.0,0.0,0.0,0.0
CES2,0.0,0.0,0.6931471824645996,0.0,0.0,0.0,0.0,0.0
SERPINB5,0.0,0.6931471824645996,1.0986123085021973,0.6931471824645996,0.0,0.0,0.0,0.0
MPZL2,0.0,0.0,1.0986123085021973,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0
PGD,0.0,0.0,1.0986123085021973,1.0986123085021973,0.6931471824645996,0.0,0.0,0.0
EZR,0.0,0.0,1.0986123085021973,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0
COA3,0.0,0.0,0.6931471824645996,0.6931471824645996,0.0,0.0,0.0,0.0
TIMM8B,0.0,0.6931471824645996,1.0986123085021973,1.0986123085021973,0.0,0.0,0.0,0.0
