stem_pluri,stem_adult,progenitor,cycling,secretory,immune,terminal,stromal,gsm,cohort,n_markers,resid_mae,status
0.0,0.18752462909031042,0.0,0.0,0.0,0.8124753709096896,0.0,0.0,GSM1235973,GSE51057,863,0.10725363366718668,OK
0.0,0.21499129615213264,0.0,0.0,0.0,0.7850087038478674,0.0,0.0,GSM1235978,GSE51057,936,0.09966638994451046,OK
0.0,0.15410772281050744,0.0,0.0,0.0,0.8458922771894927,0.0,0.0,GSM1235979,GSE51057,758,0.1262517099237714,OK
0.0,0.24927100783782508,0.0,0.0,0.0,0.750728992162175,0.0,0.0,GSM1235984,GSE51057,979,0.09290273868462065,OK
0.0,0.15746386210765673,0.0,0.0,0.0,0.8425361378923433,0.0,0.0,GSM1235987,GSE51057,979,0.09490164637763449,OK
0.0,0.19655195437011208,0.0,0.0,0.0,0.8034480456298878,0.0,0.0,GSM1235988,GSE51057,943,0.10172622147610835,OK
0.005689933006529348,0.19760555798126636,0.0,0.0,0.0,0.7967045090122042,0.0,0.0,GSM1235994,GSE51057,964,0.09788521185248467,OK
0.0,0.24600240136708895,0.0,0.0,0.0,0.753997598632911,0.0,0.0,GSM1236001,GSE51057,890,0.10090564769034159,OK
0.0,0.16862714770364867,0.0,0.0,0.0,0.8313728522963514,0.0,0.0,GSM1236003,GSE51057,952,0.09772085379590119,OK
0.0,0.20605938549087954,0.0,0.0,0.0,0.7939406145091203,0.0,0.0,GSM1236004,GSE51057,981,0.09586908412767446,OK
0.0,0.20595737956636506,0.0,0.0,0.0,0.7940426204336349,0.0,0.0,GSM1236005,GSE51057,974,0.09704091018339421,OK
0.0,0.20537511663996932,0.0,0.0,0.0,0.7946248833600307,0.0,0.0,GSM1236006,GSE51057,855,0.10997456328177387,OK
0.0,0.2139840259719505,0.0,0.0,0.0,0.7860159740280496,0.0,0.0,GSM1236009,GSE51057,857,0.10677094654432577,OK
0.0,0.1961458633042396,0.0,0.0,0.0,0.8038541366957603,0.0,0.0,GSM1236013,GSE51057,937,0.09643402591620776,OK
