marker_ID,Basal,Fib,Gland,Macro,NeuIm,NeuMa,Peri,Plasma,Tcell,weight
170575,0.78,0.78,0.78,0.78,0.78,0.78,0.0,0.78,0.78,0.78
83483,0.67,0.67,0.67,0.67,0.67,0.67,0.0,0.67,0.67,0.67
8692,0.878,0.878,0.878,0.878,0.878,0.878,0.0,0.878,0.878,0.878
8835,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.036000000000000004,0.0,0.036000000000000004,0.036000000000000004,0.036000000000000004
79812,0.87,0.87,0.87,0.87,0.87,0.87,0.0,0.87,0.87,0.87
90865,0.885,0.885,0.885,0.885,0.885,0.885,0.0,0.885,0.885,0.885
9891,0.17222222222222222,0.17222222222222222,0.17222222222222222,0.17222222222222222,0.17222222222222222,0.17222222222222222,0.0,0.17222222222222222,0.17222222222222222,0.17222222222222222
3437,0.81,0.81,0.81,0.81,0.81,0.81,0.0,0.81,0.81,0.81
6623,0.6133333333333333,0.6133333333333333,0.6133333333333333,0.6133333333333333,0.6133333333333333,0.6133333333333333,0.0,0.6133333333333333,0.6133333333333333,0.6133333333333333
10395,0.7766666666666666,0.7766666666666666,0.7766666666666666,0.7766666666666666,0.7766666666666666,0.7766666666666666,0.0,0.7766666666666666,0.7766666666666666,0.7766666666666666
116362,0.060714285714285714,0.060714285714285714,0.060714285714285714,0.060714285714285714,0.060714285714285714,0.060714285714285714,0.0,0.060714285714285714,0.060714285714285714,0.060714285714285714
54935,,,,,,,0.0,,,0.0
79652,0.9275,0.9275,0.9275,0.9275,0.9275,0.9275,0.0,0.9275,0.9275,0.9275
871,0.08033333333333333,0.08033333333333333,0.08033333333333333,0.08033333333333333,0.08033333333333333,0.08033333333333333,0.0,0.08033333333333333,0.08033333333333333,0.08033333333333333
4678,,,,,,,0.0,,,0.0
11118,0.08166666666666667,0.08166666666666667,0.08166666666666667,0.08166666666666667,0.08166666666666667,0.08166666666666667,0.0,0.08166666666666667,0.08166666666666667,0.08166666666666667
1997,0.365,0.365,0.365,0.365,0.365,0.365,0.0,0.365,0.365,0.365
