gsm,arm,cohort,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
GSM1236208,hc,GSE51057,1.7833093442123407,-0.50704650512666,-0.7010145706524666,-0.4357898517158527,0.3507749592735571,0.10866703648191252,-0.07356955360218256,0.2518675736327412
GSM1236209,hc,GSE51057,-0.9129032436057568,0.21664200569816752,-0.26940456261282747,-1.042305646022542,0.2254361814206299,0.13305400853838897,0.09828576862943417,-0.052340652133129786
GSM1236214,hc,GSE51057,3.1667946804412592,-0.6383496686676464,0.14040469910108339,-0.22801055841174855,0.2809971927259526,-0.39258344318353317,0.07743047529017559,-0.06946968357305408
GSM1236216,hc,GSE51057,-0.7487463000047355,-0.6097785377874719,0.48625944686688305,-0.8599104723247079,-0.01282593111980476,0.2776849256284687,-0.3101142612976515,-0.24354622053065333
GSM1236219,hc,GSE51057,0.8469117383610244,-0.40283159290380566,0.3767724731287079,0.1472351876707383,0.2419317847214789,-0.3238578503334725,-0.007920039334753133,0.1066828326788225
GSM1236221,hc,GSE51057,1.7947101171952347,-0.37934420468356667,0.7990050722391232,-0.36334030924520555,0.32426302194680606,0.17050085330802867,0.038670036645819215,-0.07243248609083418
GSM1236224,hc,GSE51057,1.2589642146749214,0.37464274404441805,-0.6696182575288301,-0.8933437458590053,0.5197795917735858,0.239648316387471,0.06431174684185237,0.1168421153937401
GSM1236227,hc,GSE51057,-3.2606929166693486,1.2259503337745932,0.14119386982598903,-2.1776195884556526,-0.09273967907513042,-0.14998361751387299,-0.21551791062257108,7.375429947082022e-05
GSM1236230,hc,GSE51057,0.7151756051794202,-0.20114039125162486,-0.29620690964594104,0.030505487147766693,0.07118225024750642,0.18634909847845954,0.15115925880644976,-0.3560018024126565
GSM1236237,hc,GSE51057,-0.40643581871154283,-0.14865475045063795,1.0625206585193225,0.6713598172382215,0.23620407471375277,-0.07473558149104793,0.03638623168812562,0.08645147572998753
GSM1236243,hc,GSE51057,2.501148462339723,-0.7851107047703336,-0.44760709287293,-0.17244464810975677,0.04338960534463237,-0.28101653032479557,-0.3621730347477236,0.10001747694025352
GSM1236253,hc,GSE51057,-4.3785440434875404,-0.7692081872763872,-0.4601920991387228,0.7832039443586288,0.6851222801662855,-0.13672036434882248,-0.10859903168536622,-0.030075318521657114
GSM1236262,hc,GSE51057,4.298906721680326,-0.3374264821080266,0.4540975499305186,-0.4639032623579424,0.018000384012432404,-0.03881725376028133,0.06939993782528088,-0.240704758581555
GSM1236265,hc,GSE51057,-1.9882581098540328,-0.19219561991933837,-1.409677309868819,-0.6754385099265354,-0.031780105294614204,-0.1367271888378644,-0.07538666487714234,0.08420318281820663
GSM1236267,hc,GSE51057,2.3527722660771393,-0.49551222284059315,-0.45911664417481546,-0.5324152087817837,-0.05189412680624159,-0.09094515511480054,-0.06729302591192007,-0.1198405917060534
GSM1236268,hc,GSE51057,0.7703495891469314,-1.1940450282110338,0.7524716180172674,0.3386010141190547,0.016236604682464757,0.05622825256797119,-0.1868902167295926,-0.18069844150770456
GSM1236278,hc,GSE51057,2.988586517543644,-0.24616410673758055,-0.055536155253302424,-0.13431236462356863,0.08584305864060317,-0.2729550909974154,-0.03324640988560785,0.028525759113851714
GSM1236280,hc,GSE51057,3.5109842454302447,0.4432408674596658,-0.2797465677733791,-1.3281185450678843,0.20848044674686028,0.11549495665828612,0.11621986176093878,-0.19213773818120103
GSM1236283,hc,GSE51057,2.84976760118115,-0.5414568222339469,0.20204819593148451,-0.28820660347106386,0.21829572744468184,-0.22673423159353737,0.1904654595829157,0.012798958768788726
GSM1236291,hc,GSE51057,2.7288541839242315,-0.6273575973704504,0.018867005511742058,-0.7159361382230476,0.08089780173190798,0.3984150699956389,-0.02231992440811503,0.002548216682292022
GSM1236292,hc,GSE51057,-1.6362194005741162,0.8298989491204599,0.18509649766684325,-1.1326416631860858,0.2616818733097512,0.13887924397503928,0.02750369568123232,0.11561689066686844
GSM1236294,hc,GSE51057,-0.09854034879807858,-0.17230550672885725,-0.40711866060307556,-1.1336570693356742,0.24538797581101068,0.06567059069781035,0.11750410622603798,0.07623938276118897
GSM1236296,hc,GSE51057,0.9428514175826961,-0.45834338193958574,-0.4607640417273357,-0.058909607428799936,-0.055115043351301234,-0.2855010260853436,-0.40420806845557544,-0.0802372245136345
GSM1236330,hc,GSE51057,-0.36319749636965354,-0.3969992854697996,0.03920006980042296,-0.5110790341375919,-0.20109350247319913,0.26859463736155653,0.0874371711528399,-0.02684875162176589
GSM1236336,hc,GSE51057,4.0064045124051555,0.009609162772297945,-0.10359939444583258,-0.6985092094494602,-0.023396918793985914,-0.3527268763665252,-0.16496658421616803,0.05309158965397992
GSM1236343,hc,GSE51057,-0.17175379330161603,-0.24613897113730776,0.06270025633449156,-0.05299897926323184,-0.11060872512028114,0.14477101405593892,0.0229921094430641,0.02925007959389187
GSM1236348,hc,GSE51057,1.4481408329220928,0.14473580811106546,-1.1049577661547267,0.12538512454474862,0.5009957552331509,-0.12791198473882628,0.02692349912243513,0.10610039722233251
GSM1236358,hc,GSE51057,4.063306034649565,0.23866073000628302,-1.383155449470354,-0.5736711147611431,-0.42101252607219514,-0.11263605831122854,-0.036325788664723434,-0.06964614730833203
GSM1236360,hc,GSE51057,-0.9700799687298848,0.22776362955475568,-0.37745112852006596,0.10984660035583893,0.039846568135346344,-0.02169478184704813,-0.0706207344604178,0.29856215142417214
GSM1236363,hc,GSE51057,0.6487194365136979,-0.23545505700404248,-1.7594200279896774,0.38265769841576985,0.02847349447647873,0.30739966017233444,-0.12183866352060001,0.05315089242272021
GSM1236366,hc,GSE51057,1.2210728616965023,-0.6024886506887984,-0.30697377475999055,-0.03075102324173684,-0.7529195052268588,-0.050236881807653774,0.20113213934793836,0.3491365906803163
GSM1236367,hc,GSE51057,-0.005203276701806176,0.05965385292926537,-0.231992999020215,0.43434441208858654,-1.1174030455977821,0.27613028563294406,-0.1606741925509533,-0.14739654840884922
GSM1236368,hc,GSE51057,1.461279085499081,-0.8269701987620239,-0.8363664381733272,-0.44683717522373595,-0.8653152866776127,0.01252588411578158,0.0692951448098038,-0.06219210982871996
GSM1236370,hc,GSE51057,0.5661298591733057,0.25042186047691906,0.3623380493180832,-0.15520210134719054,0.12311667991990853,0.21098795218995536,-0.08810429144266269,-0.1659997246852639
GSM1236372,hc,GSE51057,-1.1991543295268787,-0.8711418411670876,0.41644939598890907,0.3714473421610137,0.33892449463118346,-0.028249053187318553,-0.2654497097963336,-0.15057572794202037
GSM1236373,hc,GSE51057,1.1502936510581856,-0.17822404441930068,-0.8942803966074131,0.33951865537442905,-0.5244388435198053,-0.03524566608205868,-0.20219586640208986,-0.038316885208990174
GSM1236375,hc,GSE51057,0.08654027341290338,0.03812353483817106,-0.8931609061217978,-0.46948494179729094,-0.2965961348003359,0.11769171209541285,0.027751024169562724,-0.013295392891142753
GSM1236378,hc,GSE51057,-1.2003875574293017,0.16427046555970184,-2.775734233666374,0.5028435566860754,0.12001763173778113,0.12204189467895647,-0.008920339246690048,0.08483385370867344
GSM1235566,case,GSE51032,2.863146414821385,-0.35889080646725935,0.2055489165773769,-0.46554542298070967,-0.20543788176361105,-0.41142989066900354,0.12783490921754523,0.07981296314934404
GSM1235820,case,GSE51032,-1.6882363173594572,3.0214138499156804,-0.7871186787969315,0.4578679580237053,0.4040357566994738,-0.5878977474279534,-0.223286546783296,0.037455366541344064
GSM1235859,case,GSE51032,3.398562171228682,1.8038138793170875,-0.6860712354013321,0.996571714772016,-0.5387325921925517,-0.3138365714503954,-0.02891781544610605,0.11164089714485863
GSM1235890,case,GSE51032,0.16408634801346653,1.8564407620698775,-0.5501802793890914,0.6296119001198378,-0.02761371515548035,0.5350400731050625,0.09913204182981751,-0.18021489740827465
GSM1235892,case,GSE51032,-3.6996300543523413,0.7075480142818724,0.6851085450432508,0.2962081793895967,0.9360643188445265,0.08627470502008792,-0.37174462201706976,-0.2536754057604604
GSM1235915,case,GSE51032,1.2596107155656278,-0.7476324076967528,-0.06605552392544813,0.07877521718037395,0.23513699182232226,0.3726695487126596,0.010191420770549891,-0.09636960070492445
GSM1235918,case,GSE51032,-3.257674878577313,2.614419457708515,-0.6391966445072789,0.2141113007021658,0.09078383626676428,-0.12650803595578497,0.44804630752534425,0.15440442668696688
GSM1235920,case,GSE51032,-2.9773926442157066,0.8999500951604898,0.5601623219855478,0.9898399689302403,0.5535618948970206,-0.3783063963655124,0.07883718196888105,0.008519215292724086
GSM1235926,case,GSE51032,4.635883176674543,-0.3947582331069571,-0.11908142633318732,-0.5417248200257982,-0.2075625236266878,-0.0391742969360627,0.2915156321144904,-0.07548326262953318
GSM1235936,case,GSE51032,6.882094486384195,0.8458886092027714,-1.579478370001266,-0.9806310818367229,-0.34239422627494837,-0.26795782648107963,-0.2196937027347495,-0.15174220465407962
GSM1235939,case,GSE51032,5.745947325490308,-0.4367599701552006,-0.43322444793302695,-0.6612756576816096,0.9263543507634749,-0.6766341625943659,-0.25779526783069767,-0.17901397092217483
GSM1235959,case,GSE51032,-0.6535655589536625,2.2319777270491263,0.4326056590871182,0.14607062784418787,0.12927024176469085,0.17828456251541994,-0.21788625630738045,-0.0353720121755465
GSM1235985,case,GSE51032,8.76440270397381,6.12359717453338,1.1832225022892071,1.3729918516983892,-0.17536799082781016,1.144610519758801,-0.09127281360183968,0.23475322735213153
GSM1236008,case,GSE51032,6.072348996130638,6.263977477632482,0.674630332530878,2.214463617951385,-0.4978368136095894,0.46572073595423463,-0.10506197502914415,-0.573317539219487
GSM1236012,case,GSE51032,0.5539061306112657,3.1408639293232867,-0.008674226796368707,-0.31846472325968705,0.6678658105918871,0.09780609836924498,-0.08266535893076203,-0.22244962725664066
GSM1236021,case,GSE51032,6.854943611164287,4.273090322638057,-0.13066421709739268,0.8605521775946433,0.3526076227701795,0.9600140462947582,-0.184755476835921,-0.3916595461836745
GSM1236024,case,GSE51032,0.7741452167686451,1.1000939786623571,-0.7607702687527335,-0.6848862404093385,-0.41840474688487034,-0.25464559048218677,-0.05480543382199427,0.03131468105537127
GSM1236034,case,GSE51032,6.685733825384113,5.183750288157385,0.6785607675823194,1.2923900968001587,-0.281780212670353,0.10016235402292993,-0.04276074896777611,-0.23034077808761608
GSM1236080,case,GSE51032,-0.6988663057398592,0.23858668876281983,1.159908561629278,-0.25831999608019396,0.0826091637854873,0.34903570204489975,0.5002467063962797,0.09949528095423592
GSM1236095,case,GSE51032,-2.254789163701095,3.3117169316024513,0.547933313854464,0.3312739277574368,-0.53891018658343,-0.02937413896721842,0.004735371904277326,-0.3157623381296715
GSM1236100,case,GSE51032,1.4917797622186832,-0.18384495902060355,-0.6233742584846308,0.1279231801476812,0.5254373579855393,0.04551246011584538,0.09231924283990309,0.029176634603365635
GSM1236106,case,GSE51032,-3.062282106047887,0.16091187043379762,0.5512528042813841,0.13429343929015916,0.2962892568899853,-0.015849207772994908,0.029001943337578735,-0.2891900661930057
GSM1236120,case,GSE51032,2.8809823907996854,1.5736668450178997,-0.025643140244470175,0.31146491935373555,-0.2953323405559653,0.8752407089646126,0.026167283169944162,-0.03824904765049288
GSM1236129,case,GSE51032,-0.9794729627184203,0.5035269997019813,-0.3943746205642725,0.6067808143223091,0.2335262412803255,-0.19749564318157029,-0.21833356535717638,0.09362543247187886
GSM1236139,case,GSE51032,8.1329847318971,5.1614017161792605,-0.5942761756900431,1.1449882483308138,-0.7697355969661734,0.04655744397077412,0.0878173024032791,0.02270383215803752
GSM1236149,case,GSE51032,-1.4269460064022936,0.09670578723400754,-0.19373603186693242,0.28217498082551307,0.08835760792516466,0.38983402986380766,-0.1913969541317197,-0.2506831801298234
GSM1236165,case,GSE51032,-4.31180435672658,0.20082686199143526,-0.0002297912335798732,-0.529008684892193,0.07948422566290732,-0.7568216266854816,-0.031144151651032775,-0.27783066998078965
GSM1236191,case,GSE51032,-0.05412698079528686,0.31899041723150623,-0.679185654206308,0.727419227008442,0.20840358658998678,0.3537466754023677,0.18368113122704774,0.04147191211434443
GSM1236200,case,GSE51032,4.693993809751312,4.7430024367745816,0.7238634189207099,0.2962938523778731,-0.5664985706530563,0.6653809925905789,-0.08356082131309427,-0.2206744248323169
GSM1236213,case,GSE51032,-0.3930088556105262,0.3990753017961628,0.4389923066591557,-1.7341847996871909,0.2754482622068281,0.42105126525221703,0.29987803681521885,-0.17762155737927662
GSM1236217,case,GSE51032,-3.8136787344230325,0.6119604329980973,0.17969337244128264,0.9435584528897969,-0.15563302192097325,-0.0539990274413947,0.3686079722708017,0.045725091694584004
GSM1236218,case,GSE51032,3.0763270101747078,-1.82079004060744,0.1535979141481362,0.3294373476689398,1.2808993101518955,-0.5062579895059959,0.47171862335123904,-0.21042612228476223
GSM1236295,case,GSE51032,0.767242520174881,-0.7952503915784377,-0.4461106212965631,-0.12002174273233455,0.23801971937797728,-0.10027611053309347,-0.17505224489524493,0.02346192444671115
GSM1236332,case,GSE51032,-1.0705329840568099,0.2809517694244991,-0.43785604887081564,-0.7307019666019968,0.3600957822584946,0.6722634018337275,0.004267486413384278,-0.23774098733695911
GSM1236339,case,GSE51032,-0.7439633470071901,-0.8259921151574452,0.16100159238386502,0.006022611936056671,0.4538703745226824,-0.28799018904398355,-0.015357711121421501,0.021748700329460878
GSM1236345,case,GSE51032,3.988273325875254,-1.6230195444075783,0.25846869121964117,-0.19966542437084595,-0.19124886987084372,1.4299285234862384,-0.4305914946502887,-0.3191297135503737
GSM1235534,hc,GSE51032,0.5147535311027308,0.328254238893853,0.6074553285826554,0.542300235916061,-0.18574845043307414,-0.05703047599656019,0.1215688486729148,0.0776660880887548
GSM1235535,hc,GSE51032,0.6669893856514897,-0.8487207904596941,-0.10541167768749442,0.20287927778704443,-0.27324903690235924,0.42009476508605165,0.14029259887195822,-0.02668480126535609
GSM1235537,hc,GSE51032,0.59920151656163,-0.8157721217472176,-0.005163084780250543,0.09510596791871077,-0.1905774897007067,0.19107823704943522,-0.24744389584295523,-0.01244634946443455
GSM1235539,hc,GSE51032,0.8268540203329818,-0.801372077998512,-0.699976951995418,-0.4063114879207235,-0.9191983829150241,-0.039362440563945424,-0.055112503945645666,0.08746291549256074
GSM1235540,hc,GSE51032,-1.2808547890202682,-1.5512288919895607,0.6096425304124552,0.7020808942005493,-0.39334787795348813,0.055630625266404346,0.016679201933185187,0.21419914947444293
GSM1235541,hc,GSE51032,-5.162676789927827,1.2045259588399246,0.5567202974219359,-0.041949925444501206,-0.008950900410778196,0.11635240119618236,0.11516783090627689,0.013531871430567758
GSM1235542,hc,GSE51032,0.3745105252219076,0.19201348039577523,-0.4166565296575657,-0.6568909356378234,0.266352443554331,0.04635397138064769,0.0037160716785858616,0.14214548546871386
GSM1235545,hc,GSE51032,-1.481930328599018,-0.4802468917060562,-0.19969016694164302,0.8495757107932869,0.4937810287596328,0.08103855079656302,0.17487777621249792,-0.05795844353818912
GSM1235546,hc,GSE51032,1.2486491301947475,-0.7109236988747968,0.0001915865371154048,-0.24277054372168158,-0.07073226365490867,0.28360957218050525,0.14399873695055082,0.13257120986327706
GSM1235547,hc,GSE51032,0.5397253810908912,0.0402890720324398,-0.7442226343797829,-0.3344030014665333,0.2916386677739696,-0.012228220906036506,-0.21205007337570114,-0.007047666261968522
GSM1235552,hc,GSE51032,1.93630797362068,-0.3794172591778228,-0.6105959714119941,0.5517363755435583,0.13582812939916938,0.03492766692821139,0.01595091833291471,0.08143972092945645
GSM1235554,hc,GSE51032,-0.7580074721790483,-0.3268341069705016,-0.2159390439505114,0.5381151399584548,0.3666366269104623,-0.12320703772063407,-0.2665696709998089,-0.24535409201999211
GSM1235555,hc,GSE51032,-0.6403860258790915,0.3030142097671288,-0.5006757807095682,-0.05669143190278835,0.6402660247286796,0.2086290578208358,-0.3417218281446139,-0.12151440603607595
GSM1235556,hc,GSE51032,-1.1448663632406753,-1.1609223508163236,0.23036540136133357,0.9395100500804303,0.6679514077344365,0.38030872727081977,-0.20285576048987644,0.022585212125435208
GSM1235557,hc,GSE51032,3.2690633139463294,-0.7125121709388406,-0.679666128866434,0.2859529282071478,0.15517933389009939,-0.23934740605731994,-0.2179727040996509,-0.03063497382352968
GSM1235558,hc,GSE51032,2.8160359781301456,-0.5459548566061996,-1.5332368232544766,0.3725674774615993,-0.4194732275424528,0.17063487755362403,0.017924788679664096,0.11238486775765157
GSM1235559,hc,GSE51032,-0.051960295171631525,-0.2912796466421319,-0.7649478910762709,-0.1660631280285311,-0.14323939774169717,-0.15997518494685492,0.01930610036902083,-0.021353196167405015
GSM1235560,hc,GSE51032,1.8686674061111257,-0.40737441045776335,-0.40065922779982155,-0.3342681051792091,0.21684462416639508,0.05131979797794972,0.008557151458428365,0.032167386143985795
GSM1235570,hc,GSE51032,2.9360635624028486,-0.6143086796205565,0.005831369371420638,-0.30261275322550246,-0.11223955260054234,-0.095406650944697,-0.11422521305594224,0.11313387786979757
GSM1235571,hc,GSE51032,0.8324533348799914,0.5051532300840045,-0.8103614293267417,-0.3860336696282802,0.11126395904948276,-0.056998029321961394,0.3203539856147147,0.05013028677460119
GSM1235576,hc,GSE51032,-0.9698320660439264,-0.09350007866812404,-0.3493115025356755,0.5245433229582861,-0.22514056193619117,-0.2655437346260842,0.07503039054013728,-0.22799370748795644
GSM1235577,hc,GSE51032,3.5475776394740186,0.3445146225427421,-0.3379926201676436,0.03354371145073669,0.012771232232116209,-0.09057988416065511,-0.20656332742313233,0.01929561019293784
GSM1235580,hc,GSE51032,-0.7732138748420639,-0.4812631072451833,-0.5896971242648117,-0.4280854575176571,0.11609523575429928,-0.24903385892387156,0.04374225739330385,-0.14988421182900627
GSM1235581,hc,GSE51032,-4.012099253690586,0.3868198820129591,-0.7833457466517023,0.06919635614627836,-0.012850070113852969,-0.2308648443281849,-0.2819820096245714,-0.13447047821891867
GSM1235587,hc,GSE51032,3.1460035736613,-0.6153010923514396,-0.6761527473255925,0.29684873485530144,-0.2961123922304649,0.1352289121122264,0.004187824568126584,0.014332045213611193
GSM1235590,hc,GSE51032,0.9925765128448968,-0.6716035406286869,-1.1468550741567107,0.6299955654707938,-0.48738845769759104,-0.5225583609787355,0.12772835823896692,-0.21541369213890224
GSM1235593,hc,GSE51032,-0.6913679424164337,-0.12211991699310834,0.5641481787647356,-0.15717399430426673,0.1956049612022504,0.2688286991983892,0.1738286422374829,0.03745255499084548
GSM1235595,hc,GSE51032,1.2813577313335398,-0.767622264602986,0.25519885869637426,-0.2540623529309294,-0.1701932095306103,-0.3503426457742471,-0.04011943845407964,-0.020353901956222442
GSM1235596,hc,GSE51032,-2.029458947451821,0.0857945251943354,0.12263255598526344,0.7997351493874699,-0.4748001531241693,0.012299984609370268,-0.06072670324657846,-0.26883101220787564
GSM1235597,hc,GSE51032,1.7178782249315905,-0.1349362081291319,-0.6338928835784613,-0.19398353538537777,-0.5933899141697125,-0.21967232921274954,-0.0038030038987076145,-0.05292690555212805
GSM1235599,hc,GSE51032,-1.5163446199868402,1.4618329346863006,0.21076857550762337,-0.406497655268065,0.41249684786764584,0.2738194481794149,-0.3250160541331793,0.03297703921232874
GSM1235604,hc,GSE51032,-0.9848770688899151,-0.4413807838356924,-0.6640074953480919,0.7178995322378368,-1.0028469834354201,-0.28964176350556964,0.1640022468583832,-0.18525234017033568
GSM1235605,hc,GSE51032,-1.714621325000651,-0.6223921546569402,-1.4479320269370217,0.3769793827955357,-0.32078347608565166,-0.3169303770189031,-0.2036052922842421,-0.23337743879854686
GSM1235609,hc,GSE51032,-0.8316000492371735,-0.42618134683625475,0.7894981047423255,1.014522879540392,0.523508068263693,0.3127484165172943,-0.1698671692790553,0.0541976091664019
GSM1235612,hc,GSE51032,-2.0262964010629703,0.37871619623308067,-1.2621968570009645,0.5741525113934698,-0.22508689572866028,0.15577016347892092,-0.21773274983847246,-0.029086077917378547
GSM1235613,hc,GSE51032,0.5735695963822547,-0.34021332868381143,-0.028207953032436388,-0.28460188897315014,-0.13125067018442968,-0.022398954393615514,0.028564714352011765,0.06232420949231437
GSM1235614,hc,GSE51032,3.782039245725198,0.37788274507987685,1.0565497962005146,0.6177602320732517,-0.05917531971808657,-0.0572739840579617,-0.13572916985568986,-0.04156683844672022
GSM1235615,hc,GSE51032,0.4172621104365529,0.4188350746458962,-0.12189568938196967,0.6615473102826852,0.12172909186297157,0.16737199519329568,-0.06186054425102507,0.02963128611275039
GSM1235621,hc,GSE51032,0.897167468675316,-1.511893055842739,-2.036335444271136,0.07186361486290826,-0.907074925996706,0.6939881760532044,-0.07672196580526341,-0.013024905934235713
GSM1235625,hc,GSE51032,-5.00615164472201,0.6259956709542875,-1.1897647277459,-0.7494400922990794,-0.1106232314480525,0.385578599884053,0.19455221564480366,0.09239322219336729
GSM1235626,hc,GSE51032,-0.7378557045046484,0.5374440688172805,0.09979716957960962,-0.6605354011075584,0.26055111969638817,0.2610911243569146,0.29231076314443327,0.21169707128170456
GSM1235628,hc,GSE51032,0.42602182594511534,0.44923358240820416,0.07473487684211148,0.8699179772788049,-0.6973911237262858,-0.26286326679752,-0.09132468225973381,-0.10979732114110219
GSM1235632,hc,GSE51032,-1.9841105825511638,0.8832708583657493,-0.968063417279418,-0.7356604536061075,-0.8525021719776807,0.5560689755922669,0.20061291295196254,-0.015508754021457172
GSM1235633,hc,GSE51032,2.429794135966304,-0.8043216535864521,-0.646501147026912,0.7502521233583455,0.7026947003147497,0.3894555670017273,-0.18819878049035982,0.16239322428694458
GSM1235635,hc,GSE51032,1.3335571881053023,-0.5976155125748586,-0.46494259868323995,0.4454800763160594,0.4648672811243018,-0.010995262000064532,0.028420039478136438,0.17409915370685672
GSM1235639,hc,GSE51032,-1.4175894872049057,-0.3569536462693683,1.535647644699877,-0.02921195678489543,-0.6101136520325254,0.15492137465360276,-0.11371649727449235,-0.02187155365921293
GSM1235640,hc,GSE51032,-3.183256680878701,-0.6563644373756142,-0.823041300081992,1.048427901435972,-0.18666282120698763,0.16877472354125614,0.25158687820843373,-0.29310328247296524
GSM1235641,hc,GSE51032,-1.9308613457675503,-0.5738480008356125,0.17566686917105478,0.17450585147803854,0.2913771133535375,0.17112758567581365,-0.07918249128677944,0.2550926837559797
GSM1235642,hc,GSE51032,0.4387544069185158,-0.7309898436839364,0.7437443289278699,0.39253258210591224,0.5181021596140502,-0.0726558215194706,0.10449300026264055,0.12569182697650863
GSM1235643,hc,GSE51032,-4.004431595973908,0.335475969520258,-0.3919637093099749,0.3436341891081926,-0.1915248605755682,0.19228337303528348,-0.29907088331178877,-0.030783645034253463
GSM1235644,hc,GSE51032,-1.4894080869899278,-0.40087867131363497,-1.13283152079252,0.3015352988346399,0.3965384308488146,0.36548002926712964,-0.11774311655878916,-0.08060583363105228
GSM1235645,hc,GSE51032,2.274716390863216,-1.1058155139378907,1.1063156432774868,0.8336454369032628,0.42329116292362,0.17245835265805387,-0.31034490687063016,0.1400746412304076
GSM1235647,hc,GSE51032,0.7999131835972169,0.37398532288930475,0.03814381765527484,-0.9722920513431383,-0.11273342643093565,-0.07611093807604945,-0.1042111917239837,0.39627305298123766
GSM1235648,hc,GSE51032,3.539869994189483,-0.2872164121161857,-1.9654838198571847,0.14239172188393587,-0.9650676698124275,-0.40153868913490953,0.13462967254976568,0.10572321265650686
GSM1235649,hc,GSE51032,-2.340442175038959,-1.1706478110474,-0.8745833206213409,0.3736439105969495,-0.007865782964927247,0.63435595421029,-0.15893103800942293,-0.12216411852425464
GSM1235650,hc,GSE51032,1.8769524905802877,-1.7773986893134763,-0.6307974859357749,0.5821335902037685,0.057216021804268415,-0.30260562115597556,0.14728285402509525,0.03126468774578573
GSM1235651,hc,GSE51032,0.20755088997773125,-1.1657391960744514,-0.4678188848284379,-0.09525530116033352,0.6744060587903458,0.04705746425282725,0.18344345078701188,0.05136205605563347
GSM1235653,hc,GSE51032,2.4422488097712787,-1.1735765192304768,0.9145449460182902,-0.09532301642790884,0.3912162519366573,0.3621003000044307,-0.1039681967383027,0.06881222944530373
GSM1235654,hc,GSE51032,-2.0623779056275624,-1.3187405724413648,0.9400912094742562,0.10839296977117592,-0.4253280847255044,-0.09041180443834339,0.17755872599123193,0.27129375483841844
GSM1235656,hc,GSE51032,0.8639102323347971,-0.7160219320202265,0.5265979311026301,0.4514369506927524,0.6674252949667355,-0.18451917372548468,0.3565054357704604,0.15498192259340207
GSM1235658,hc,GSE51032,-0.5893242931961186,-0.5928253494998647,0.39787598229469934,1.0620754690078826,0.0418746694765339,-0.21609109497358653,0.10789553657390517,0.09379865227850846
GSM1235661,hc,GSE51032,-0.08227660766940531,2.055542815542113,-0.6201012248953273,1.253211313964225,-0.3490361329712623,0.347820720165035,0.019275077244823524,0.24292703196475596
GSM1235664,hc,GSE51032,-0.8664721886549537,-0.040332121166000844,-0.7415819807135272,0.6224212049011145,-0.20399833295572922,0.1625866359567646,-0.22260648600470043,0.18202977851071736
GSM1235670,hc,GSE51032,-3.06493362394633,-0.04247891671218378,-0.7170904924694187,1.029857968509642,-0.3336806848116825,-0.21084313143110966,0.22243518252743733,-0.30232530199774876
GSM1235672,hc,GSE51032,-3.0985336282748874,-0.29917856484831545,1.3388391220981304,0.5577453863932065,-0.2373466227227951,0.19309102860436475,-0.1692507775536069,-0.10123449185596792
GSM1235673,hc,GSE51032,2.934476143693571,-0.9669064937790183,1.2393780223635462,0.7429210352613629,-0.49468480479498544,0.08914933588441416,-0.10464309459663942,0.07809341835295573
GSM1235674,hc,GSE51032,3.67311325816724,-0.3857786335112919,0.8807177374778621,0.05788709710100126,-0.14920853055321404,0.08945061741026712,-0.0058309861169710455,0.12967807132248774
GSM1235677,hc,GSE51032,0.6975920436314685,0.19937394990697127,-0.3188814778890458,0.5114244885388665,-0.4637022136792262,-0.024768495919749632,0.005639201242479445,0.013713101032224185
GSM1235681,hc,GSE51032,-1.6595166504512644,0.19825743093259482,-0.3205129691475737,0.4921679732493751,0.4777240414098559,0.6091435187679243,0.009925565624737889,0.09040205102997764
GSM1235685,hc,GSE51032,2.491278533337666,-1.0150887656950152,0.010231529653605857,-0.12683032918009163,-0.7977978666381296,-0.31075404974284976,0.056004392285316874,0.043197121296367984
GSM1235686,hc,GSE51032,1.095011080508394,-0.05108768080851715,-0.10648737282784869,-0.39073294215760157,0.412395610443414,0.17084000321439605,0.03753681539027525,-0.10060857634638495
GSM1235687,hc,GSE51032,5.402143893645103,-0.757254250151804,0.4477257809954202,0.04936305236239195,0.16600267350083658,0.30885382488368557,-0.12621359687782696,0.0724247279059354
GSM1235689,hc,GSE51032,0.2484389830126366,-1.6107182826627604,1.4048623402539901,-0.7191147036855668,0.2947092613038865,0.0365450767871758,0.06736806561573133,-0.2317017269053935
GSM1235690,hc,GSE51032,-2.648771368798178,-0.5303371574850969,2.1581991057839374,0.9555104306071653,-0.2814544004984895,0.1183097758088958,0.03165931447516079,-0.029966647136124416
GSM1235691,hc,GSE51032,0.13980011613506937,-0.08941581976872684,0.6685259853935233,-0.5992967287478658,0.4863975801705904,-0.022413478874557743,-0.37975600301810325,0.18258448364940502
GSM1235693,hc,GSE51032,-0.927195180053827,0.2518666906406233,1.130605860204619,0.07948414089175701,-0.02521043987868578,0.11730402796224888,0.21748735481952114,0.1306938511029053
GSM1235694,hc,GSE51032,-2.123706140472783,-0.2985745421382255,-0.41171770627056054,0.3328510785090192,-0.07708146128676467,0.44599420262697576,0.11234138585459938,-0.19393456974322607
GSM1235696,hc,GSE51032,2.0440195775535046,-0.3413940532279456,0.06537360026953659,0.36406060329677703,0.33447874877688244,-0.0023966045462864402,0.18976464989939662,0.09105357560040914
GSM1235698,hc,GSE51032,1.373348588912845,-0.33572575179286035,0.7344805402335325,-0.31553781343888115,-0.1117950183716278,0.10197544565620177,0.1337211203396983,-0.2537955027667974
