marker_ID,Basal,Fib,Gland,Macro,NeuIm,NeuMa,Peri,Plasma,Tcell
WDR60,0.0,0.0,0.0,0.0,0.4579159864719614,0.46252971175179586,0.0,0.0,0.0
DDRGK1,0.0,0.0,0.38265951480937077,0.0,0.0,0.6973739102196039,0.0,0.0,0.0
TTC1,0.0,0.0,0.0,0.0,0.46008944662690143,0.6969942817446484,0.0,0.0,0.0
DNAJB14,0.0,0.0,0.0,0.0,0.0,0.6982654312826109,0.0,0.0,0.0
B3GAT3,0.0,0.0,0.0,0.0,0.0,0.5104678783806902,0.0,0.0,0.0
HMCES,0.0,0.0,0.0,0.0,0.0,0.4517041452702021,0.0,0.0,0.0
GON7,0.0,0.0,0.0,0.0,0.0,0.21415136230489876,0.0,0.0,0.0
ATP6V0D1,0.0,0.0,0.0,0.0,0.505705296429338,0.5808757033433947,0.0,0.0,0.0
QDPR,0.0,0.0,0.0,0.0,0.0,0.46899648438554825,0.0,0.0,0.0
TCEAL3,0.0,0.0,0.0,0.0,0.3667172218761039,0.7182084334701667,0.0,0.0,0.0
PIGX,0.0,0.0,0.0,0.0,0.0,0.5258560696750094,0.0,0.0,0.0
MRPS9,0.0,0.0,0.0,0.0,0.0,0.4465673903570555,0.0,0.0,0.0
GRSF1,0.0,0.0,0.0,0.0,0.4884281142502557,0.613231945816997,0.0,0.0,0.0
SPTLC1,0.0,0.0,0.0,0.0,0.0,0.47179281335878465,0.0,0.0,0.0
VOPP1,0.0,0.0,0.0,0.0,0.3796385711218343,0.5080584023751917,0.0,0.0,0.0
FMC1,0.0,0.0,0.0,0.0,0.7352134681199387,0.7372199467389824,0.0,0.0,0.0
MAPKAP1,0.0,0.0,0.0,0.0,0.0,0.34910023574688986,0.0,0.0,0.0
MFGE8,0.0,0.0,0.0,0.0,0.0,0.3990957324651503,0.0,0.0,0.0
BORCS8,0.0,0.0,0.0,0.0,0.0,0.11042865786348308,0.0,0.0,0.0
ANKRD29,0.0,0.0,0.0,0.0,0.0,0.36967963944263027,0.0,0.0,0.0
CMTM8,0.0,0.0,0.0,0.0,0.0,0.47082711185759135,0.0,0.0,0.0
EMC7,0.0,0.0,0.0,0.0,0.6406950151778905,0.7828445958996986,0.0,0.0,0.0
HSD17B11,0.0,0.0,0.0,0.0,0.0,0.6335944524528121,0.5884630200855556,0.0,0.0
RETREG2,0.0,0.0,0.0,0.0,0.0,0.5527288184746482,0.0,0.0,0.0
TWF1,0.0,0.0,0.0,0.0,0.0,0.40493802253252853,0.0,0.0,0.0
C19orf66,0.0,0.0,0.0,0.0,0.0,0.5811189025263708,0.0,0.0,0.0
TMEM134,0.5273833881266144,0.0,0.0,0.0,0.5554478766366526,0.6831091082069687,0.0,0.0,0.0
PCBD1,0.0,0.0,0.4784271594096494,0.0,0.0,0.6765738921527175,0.0,0.0,0.0
PGAM1,0.55453147198826,0.0,0.27555297386795485,0.0,0.0,0.8847322880146823,0.0,0.0,0.0
PPID,0.0,0.0,0.0,0.0,0.0,0.33244223271072176,0.0,0.0,0.0
CHCHD5,0.21882416549098457,0.0,0.0,0.0,0.5418446610719471,0.6279101817676835,0.0,0.0,0.0
PFDN6,0.0,0.0,0.0,0.0,0.0,0.4460934322488964,0.0,0.0,0.0
DCTPP1,0.0,0.0,0.0,0.0,0.0,0.33161340105711684,0.0,0.0,0.0
METTL5,0.0,0.0,0.0,0.0,0.4522689276501036,0.6610019094685557,0.0,0.0,0.0
GLT8D1,0.0,0.0,0.0,0.0,0.0,0.41674087911587154,0.0,0.0,0.0
PINK1,0.0,0.0,0.0,0.0,0.0,0.40400084465336156,0.0,0.0,0.0
KLHDC3,0.0,0.0,0.0,0.0,0.0,0.40089100997329874,0.0,0.0,0.0
CDC5L,0.0,0.0,0.0,0.0,0.0,0.45909310748311993,0.0,0.0,0.0
ITGAE,0.0,0.0,0.0,0.0,0.34967962714030976,0.4084407101746764,0.0,0.0,0.0
TIMM17A,0.0,0.0,0.0,0.0,0.0,0.4463749921982406,0.0,0.0,0.0
IK,0.0,0.0,0.0,0.0,0.7168109371002627,0.8029589774171892,0.4074751590361886,0.0,0.0
UQCC3,0.0,0.0,0.0,0.0,0.0,0.4739736745742229,0.0,0.0,0.0
VPS36,0.0,0.0,0.0,0.0,0.0,0.46576745983225754,0.0,0.0,0.0
MFSD10,0.0,0.0,0.0,0.0,0.0,0.2967589555980488,0.0,0.0,0.0
RPA3,0.0,0.0,0.0,0.0,0.0,0.6481896958900355,0.0,0.0,0.0
ZSCAN16-AS1,0.0,0.0,0.0,0.0,0.0,0.33565029840623595,0.0,0.0,0.0
COPS4,0.0,0.0,0.0,0.0,0.0,0.4269525486135337,0.0,0.0,0.0
CACYBP,0.0,0.0,0.0,0.0,0.5990696171426773,0.7648944576593643,0.0,0.0,0.0
ARF3,0.0,0.0,0.0,0.0,0.0,0.45909310748311993,0.0,0.0,0.0
CLTB,0.6490172234241719,0.0,0.0,0.0,0.5368608989358148,0.7705252044269735,0.0,0.0,0.0
CLPTM1,0.0,0.0,0.0,0.0,0.0,0.11042865786348308,0.0,0.0,0.0
UQCRC1,0.5800008398911003,0.0,0.0,0.0,0.37978250443501793,0.6105457657873075,0.0,0.0,0.0
TRIM8,0.0,0.0,0.0,0.0,0.0,0.4036555758585906,0.0,0.0,0.0
FAM53C,0.0,0.0,0.0,0.0,0.4132108265922738,0.4403266087451432,0.0,0.0,0.0
DCXR,0.0,0.0,0.49490237822026006,0.0,0.0,0.5527288184746482,0.0,0.0,0.0
IVNS1ABP,0.0,0.0,0.0,0.0,0.0,0.37893020038219216,0.0,0.0,0.0
PSMD14,0.0,0.0,0.0,0.0,0.3582288029142835,0.4869679492833464,0.0,0.0,0.0
BBIP1,0.0,0.0,0.0,0.0,0.0,0.2777686409204444,0.0,0.0,0.0
NARS,0.0,0.0,0.0,0.0,0.5480914283015647,0.582942109946736,0.0,0.0,0.0
CTSA,0.0,0.0,0.0,0.0,0.0,0.4000329103443173,0.0,0.0,0.0
DCK,0.0,0.0,0.0,0.0,0.0,0.3632367145750862,0.0,0.0,0.0
CYC1,0.35803444646702165,0.0,0.0,0.0,0.6876889696969363,0.7128443964188556,0.0,0.0,0.0
CCNDBP1,0.0,0.0,0.0,0.0,0.0,0.58076300769126,0.0,0.0,0.0
PHF1,0.0,0.0,0.0,0.0,0.0,0.2977496811222259,0.0,0.0,0.0
EEF1E1,0.0,0.0,0.0,0.0,0.0,0.3954935088017807,0.0,0.0,0.0
MAP3K13,0.4754906079918436,0.0,0.34104850597588515,0.0,0.0,0.6446731894881741,0.0,0.0,0.0
TMEM208,0.0,0.0,0.0,0.0,0.0,0.5608637058152075,0.0,0.4354978257650318,0.0
ERG28,0.0,0.0,0.0,0.0,0.0,0.46681562317011,0.0,0.0,0.0
COPRS,0.0,0.0,0.0,0.0,0.0,0.34962134726691396,0.0,0.0,0.0
ASNA1,0.0,0.0,0.0,0.0,0.0,0.37711162152481514,0.0,0.0,0.0
UBL3,0.0,0.0,0.0,0.0,0.0,0.3901001069311585,0.0,0.0,0.0
UBE2A,0.0,0.0,0.0,0.0,0.0,0.38771258897881006,0.0,0.0,0.0
C1D,0.0,0.0,0.0,0.0,0.0,0.4936808093987959,0.0,0.0,0.0
MRPS7,0.0,0.0,0.0,0.0,0.0,0.5811189025263708,0.0,0.0,0.0
PPP1R2,0.0,0.0,0.0,0.0,0.6545911256839214,0.6963251966693839,0.0,0.0,0.0
WBP2,0.0,0.0,0.0,0.0,0.3862630267770768,0.4964063129652111,0.0,0.0,0.0
CDIPT,0.0,0.0,0.0,0.0,0.0,0.24766833982375963,0.0,0.0,0.0
ANXA6,0.0,0.0,0.0,0.0,0.0,0.4071317544460038,0.0,0.0,0.0
EBNA1BP2,0.0,0.0,0.0,0.0,0.0,0.24871517156831205,0.0,0.0,0.0
TMF1,0.0,0.0,0.0,0.0,0.41334906259514703,0.503388504858175,0.0,0.0,0.0
TSPYL1,0.651777495804185,0.0,0.0,0.0,0.0,0.6881804387654074,0.0,0.0,0.0
HCFC1R1,0.0,0.0,0.0,0.0,0.17525097743439189,0.3373031967060812,0.0,0.0,0.0
OTUB1,0.0,0.0,0.0,0.0,0.0,0.33161340105711684,0.0,0.0,0.0
USP8,0.0,0.0,0.0,0.0,0.5180661995983504,0.5240101491612106,0.0,0.0,0.0
THOC7,0.4597657833307086,0.0,0.0,0.0,0.5701330377660505,0.6415480512673394,0.0,0.0,0.0
SSBP4,0.0,0.0,0.0,0.0,0.0,0.3593022478064861,0.0,0.0,0.0
LAMTOR2,0.0,0.0,0.45758201588480846,0.0,0.5425783662160459,0.552371161006489,0.0,0.0,0.0
PRR13,0.0,0.0,0.0,0.5062236874874203,0.0,0.6329304969122396,0.0,0.0,0.0
IMP3,0.0,0.0,0.0,0.0,0.1532284399666289,0.5438098047115295,0.200844583890921,0.0,0.0
MRPL34,0.0,0.0,0.0,0.0,0.0,0.37167079893352145,0.0,0.0,0.0
FYTTD1,0.0,0.0,0.0,0.0,0.0,0.07290805329112365,0.0,0.0,0.0
PIGP,0.0,0.0,0.0,0.0,0.0,0.3673286560797744,0.0,0.0,0.0
OTUD6B-AS1,0.0,0.0,0.0,0.0,0.0,0.6335944524528121,0.0,0.0,0.0
CHMP4B,0.0,0.0,0.0,0.0,0.0,0.41839530961152055,0.0,0.0,0.0
NAA20,0.3237854500683521,0.0,0.0,0.0,0.0,0.5800100145966989,0.0,0.0,0.0
CNIH1,0.4876973250473693,0.0,0.0,0.0,0.0,0.5224881717202274,0.0,0.0,0.0
ASPH,0.0,0.0,0.0,0.0,0.0,0.3970727360805344,0.0,0.0,0.0
SNX17,0.0,0.0,0.0,0.0,0.40012220141412713,0.46252971175179586,0.0,0.0,0.0
ELOF1,0.0,0.0,0.0,0.0,0.0,0.29611740598344877,0.0,0.0,0.0
TMEM50B,0.0,0.0,0.0,0.0,0.0,0.3673286560797744,0.0,0.0,0.0
TRAPPC2L,0.0,0.0,0.0,0.0,0.0,0.38461136790277806,0.0,0.0,0.0
GLO1,0.0,0.0,0.0,0.0,0.45912775373731063,0.5225653021915455,0.0,0.0,0.0
PPP1R7,0.0,0.0,0.0,0.0,0.0,0.20813861724674054,0.0,0.0,0.0
COMMD7,0.0,0.0,0.0,0.0,0.0,0.11042865786348308,0.0,0.0,0.0
TMEM160,0.1969824104957945,0.0,0.0,0.0,0.0,0.4643184330053377,0.0,0.0,0.0
YIF1A,0.0,0.0,0.0,0.0,0.0,0.2967589555980488,0.0,0.0,0.0
CENPX,0.0,0.0,0.0,0.0,0.0,0.30903835844887817,0.0,0.0,0.0
COX20,0.0,0.0,0.0,0.0,0.0,0.5633198276847013,0.0,0.0,0.0
ATP6V1E1,0.0,0.0,0.0,0.0,0.0,0.39211337005137725,0.0,0.0,0.0
CIR1,0.0,0.0,0.0,0.0,0.45103133947532503,0.5009330920863553,0.0,0.0,0.0
TFG,0.0,0.0,0.0,0.0,0.0,0.3325034278079645,0.0,0.0,0.0
TGOLN2,0.0,0.0,0.0,0.0,0.0,0.37397567899845774,0.0,0.0,0.0
AUP1,0.0,0.0,0.0,0.0,0.0,0.11042865786348308,0.0,0.0,0.0
PHB,0.3729544931401602,0.0,0.0,0.0,0.0,0.5459930950247665,0.0,0.0,0.0
EIF4E,0.0,0.0,0.0,0.0,0.0,0.33244223271072176,0.0,0.0,0.0
MRPL18,0.4250278140475441,0.0,0.0,0.0,0.0,0.4482645525175185,0.3390752649735898,0.0,0.0
CWC15,0.0,0.0,0.0,0.0,0.41494576862480687,0.4703793430931186,0.0,0.0,0.0
NOL7,0.0,0.0,0.0,0.0,0.45053574701996346,0.5691926963437722,0.47248439329599445,0.0,0.0
STMN1,0.0,0.0,0.0,0.0,3.654812225403373,1.0447461693826832,0.0,0.0,0.0
MAP1B,0.0,1.3170087067293692,0.0,0.0,3.8801930579764745,3.355685648009077,0.0,0.0,0.0
STMN2,0.0,0.0,0.0,0.0,3.3253645314684084,1.6449810515913876,0.0,0.0,0.0
CALB2,0.0,0.0,0.0,0.0,3.2616536072913602,3.0217718905950495,0.0,0.0,0.0
TUBB2B,0.0,0.0,0.0,0.0,2.999033264875174,2.0126215981876925,0.0,0.0,0.0
FSTL5,0.0,0.0,0.0,0.0,2.623195756689423,2.086561757167569,0.0,0.0,0.0
EMX2,0.0,0.0,0.0,0.0,2.440048982919172,1.655080108306257,0.0,0.0,0.0
GAP43,0.0,0.0,0.0,0.0,2.554010848023032,1.0009769080065207,0.0,0.0,0.0
ATF5,0.0,0.0,0.0,0.0,2.8705291704283717,2.7154390786200193,0.0,0.0,0.0
GNG8,0.0,0.0,0.0,0.0,2.305597697187726,0.0,0.0,0.0,0.0
NCAM1,0.0,0.0,0.0,0.0,2.243173024922877,0.8465147724893751,0.0,0.0,0.0
ELAVL4,0.0,0.0,0.0,0.0,1.9663298418169683,0.0,0.0,0.0,0.0
LHX2,0.0,0.0,0.0,0.0,1.875784584471904,0.8177981969800009,0.0,0.0,0.0
NHLH1,0.0,0.0,0.0,0.0,1.920194137215775,0.0,0.0,0.0,0.0
C4orf48,0.0,0.0,0.5176645972779006,0.0,2.133153734325581,1.9438590153738684,0.0,0.0,0.0
SOX11,0.0,0.0,0.0,0.0,1.7915978253422296,0.4771145874355244,0.0,0.0,0.0
ELAVL3,0.0,0.0,0.0,0.0,1.7518332155926135,1.3316468216642603,0.0,0.0,0.0
EBF2,0.0,0.0,0.0,0.0,1.7201175748135404,1.1949378168709854,0.0,0.0,0.0
JPT1,0.4956555345356315,0.0,0.0,0.0,1.8639635463541402,0.9074882442012646,0.0,0.0,0.0
STMN4,0.0,0.0,0.0,0.0,1.5217625163445432,0.3254609339129433,0.0,0.0,0.0
RTN3,0.0,0.0,0.7939518796819109,0.0,1.9634710039671375,1.784657482900759,0.0,0.0,0.0
PDAP1,0.0,0.0,0.0,0.0,1.8177160470153226,1.3542243091711326,0.0,0.0,0.0
GDE1,0.0,0.0,0.0,0.0,1.7089671028276292,0.7630260151140897,0.0,0.0,0.0
CDKN2D,0.0,0.0,0.0,0.0,1.6568189253371888,0.8976444791720177,0.0,0.0,0.0
EFHD1,0.0,0.0,0.0,0.0,1.767426846095163,1.1189006486325141,0.0,0.0,0.0
SSBP2,0.0,0.0,0.0,0.0,1.698665534500016,0.6005192761161755,0.0,0.0,0.0
NHLH2,0.0,0.0,0.0,0.0,1.5037228870834465,0.503732452967959,0.0,0.0,0.0
MSI2,0.707186977227428,0.0,0.0,0.0,1.7404020766369652,1.609880070446561,0.0,0.0,0.0
SNCA,0.7365570050318268,0.0,0.0,0.0,1.6759395174725937,1.2638904895868133,0.0,0.0,0.0
KIF5C,0.0,0.0,0.0,0.0,1.551294470377456,0.0,0.0,0.0,0.0
DPYSL3,0.0,0.0,0.0,0.0,1.5457309058334971,0.0,0.0,0.0,0.0
SPOCK2,0.0,0.0,0.0,0.0,1.5622033339672317,0.5482108892925284,0.0,0.0,0.0
FAM171B,0.0,0.0,0.0,0.0,1.5846820385623288,0.6726481548770684,0.0,0.0,0.0
TUBB2A,0.0,0.0,0.0,0.0,1.5152463572367054,1.0498572205171577,0.0,0.0,0.0
PSIP1,0.0,0.0,0.0,0.0,1.7610908863281625,1.3616301239526516,0.3098836525309776,0.0,0.0
SCN9A,0.0,0.0,0.0,0.0,1.5192685065085836,1.0949318530393466,0.0,0.0,0.0
CADM1,0.0,0.0,0.5583117698791784,0.0,1.5498986027969248,0.7231517375713206,0.0,0.0,0.0
RUFY3,0.0,0.0,0.0,0.0,1.4917821886245661,0.9574855869510864,0.0,0.0,0.0
EFR3B,0.0,0.0,0.0,0.0,1.3267877227526872,0.954012969281904,0.0,0.0,0.0
PAFAH1B3,0.0,0.0,0.0,0.0,1.379971684824043,1.1488346594715144,0.0,0.0,0.0
GDAP1,0.0,0.0,0.0,0.0,1.3786479588567002,1.1360882095819353,0.0,0.0,0.0
DCX,0.0,0.0,0.0,0.0,1.2252134868798463,0.0,0.0,0.0,0.0
EBF3,0.0,0.0,0.0,0.0,1.283338546675617,0.7284322001192292,0.0,0.0,0.0
DAAM1,0.0,0.0,0.0,0.0,1.416926506582548,0.9213767932381909,0.0,0.0,0.0
FZD3,0.0,0.0,0.0,0.0,1.3362321813562719,0.0,0.0,0.0,0.0
PRRC2B,0.0,0.0,0.0,0.0,1.385113518496862,0.7697163552685029,0.0,0.0,0.0
BASP1,1.088232181392723,0.0,0.0,0.0,1.4627651016645262,0.0,0.0,0.0,0.0
TRIB3,0.0,0.0,0.0,0.0,1.065197972185687,0.0,0.0,0.0,0.0
MAPK10,0.0,0.0,0.0,0.0,1.2168268105745281,0.8412073769277306,0.0,0.0,0.0
CRMP1,0.0,0.0,0.0,0.0,1.0856923375034704,0.0,0.0,0.0,0.0
KLC1,0.0,0.0,0.0,0.0,1.296478938770553,0.898503617052659,0.0,0.0,0.0
RPAIN,0.0,0.0,0.0,0.0,1.3718089277579062,0.8199301646757531,0.0,0.0,0.0
KIF3A,0.0,0.0,0.0,0.0,1.2615053905881968,0.9259738936982251,0.0,0.0,0.0
INSM1,0.0,0.0,0.0,0.0,0.9982405157500814,0.0,0.0,0.0,0.0
CENPV,0.0,0.0,0.0,0.0,1.1911974399509253,1.1032335591898592,0.0,0.0,0.0
CASP3,0.0,0.0,0.0,0.0,1.0985169916136592,0.0,0.0,0.0,0.0
EBF1,0.0,0.0,0.0,0.0,1.3284084921872314,0.6047185989589716,0.0,0.0,0.0
NRXN1,0.0,0.0,0.0,0.0,1.1003646004983867,1.0366789336727429,0.0,0.0,0.0
NLRP1,0.0,0.0,0.0,0.0,1.1519218280817944,0.7217105264074153,0.0,0.0,0.0
EPB41,0.0,0.0,0.0,0.0,1.1962662453599955,0.0,0.0,0.0,0.0
CEBPG,0.0,0.0,0.0,0.0,1.2386223869484252,0.6758942328362519,0.0,0.0,0.0
GDI1,0.0,0.0,0.0,0.0,1.2172869389406038,1.0154096418701222,0.0,0.0,0.0
RGMB,0.0,0.0,0.0,0.0,1.0529117938954933,0.0,0.0,0.0,0.0
TRIM66,0.0,0.0,0.0,0.0,0.9907621064473106,0.0,0.0,0.0,0.0
IFT27,0.0,0.0,0.0,0.0,1.204580036323236,1.174414963211917,0.0,0.0,0.0
DYNC1I2,0.0,0.0,0.0,0.0,1.4392903021089243,1.1178535964476453,0.4817989444757802,0.0,0.0
KIFAP3,0.0,0.0,0.0,0.0,1.2131513361381874,0.9519595257420563,0.0,0.0,0.0
HRK,0.0,0.0,0.0,0.0,1.018419929409354,0.0,0.0,0.0,0.0
INA,0.0,0.0,0.0,0.0,1.0812335741738548,0.0,0.0,0.0,0.0
CALM3,0.0,0.0,0.0,0.0,1.546047666777873,1.5386923419257623,0.48970311399278116,0.0,0.0
EFNA5,0.0,0.0,0.0,0.0,1.000412221768528,0.7353166194584433,0.0,0.0,0.0
IP6K2,0.0,0.0,0.0,0.0,1.2530755582086208,1.1668769909454233,0.0,0.0,0.0
CNTN4,0.0,0.0,0.0,0.0,1.0833182972246267,0.0,0.0,0.0,0.0
RAB6A,0.0,0.0,0.0,0.0,1.260322455746476,0.89339893378077,0.0,0.0,0.0
HDAC2,0.3729544931401602,0.0,0.0,0.0,1.3177198250066917,0.5887482827141235,0.0,0.0,0.0
SYT11,0.0,0.0,0.0,0.0,1.1129607220597855,0.36561965200839913,0.0,0.0,0.0
DCTN2,0.0,0.0,0.0,0.0,1.2836939970488386,0.8024711259234911,0.0,0.0,0.0
FXYD6,0.0,0.0,0.0,0.0,1.1815503435343837,0.9990019177901992,0.0,0.0,0.0
STMN3,0.0,0.0,0.0,0.0,1.080449942914837,0.6758942328362519,0.0,0.0,0.0
CLSTN1,0.35122331562797854,0.0,0.0,0.0,1.2455400296175965,1.1011865037714403,0.0,0.0,0.0
KCNQ1OT1,0.0,0.0,0.0,0.0,1.2550450820893113,0.0,0.0,0.0,0.0
CCDC184,0.0,0.0,0.0,0.0,0.9255700484150526,0.6544305897929688,0.0,0.0,0.0
ORMDL3,0.0,0.0,0.0,0.0,1.0743499509112118,0.8190710950044342,0.0,0.0,0.0
MDM1,0.0,0.0,0.0,0.0,0.9943090940084488,0.0,0.0,0.0,0.0
FAM131C,0.0,0.0,0.0,0.0,0.9900404294683265,0.8827037806755511,0.0,0.0,0.0
PODXL2,0.0,0.0,0.0,0.0,0.9900404294683265,0.8148082687977733,0.0,0.0,0.0
ZC2HC1A,0.0,0.0,0.0,0.0,1.0929721292490568,0.853249089009295,0.0,0.0,0.0
NREP,0.0,0.0,0.0,0.0,1.132969869678906,0.0,0.0,0.0,0.0
TBCB,0.0,0.0,0.0,0.0,1.3605023204746507,1.2108356219796197,0.34110136489130277,0.0,0.0
SCG5,0.0,0.0,0.0,0.0,0.9630251586182843,0.6702396577764838,0.0,0.0,0.0
NBEA,0.0,0.0,0.0,0.0,0.9736919302962783,0.0,0.0,0.0,0.0
PDCD5,0.0,0.0,0.0,0.0,1.3166414350020383,1.0198206215489036,0.0,0.0,0.0
SINHCAF,0.7635446645971972,0.0,0.0,0.0,1.269859085606766,0.5800100145966989,0.0,0.0,0.0
DPYSL2,0.0,0.0,0.0,0.0,1.2454076514323442,0.9511387577634246,0.4973329437215165,0.0,0.0
KIF1A,0.0,0.0,0.0,0.0,0.9282776548729951,0.5961213848455494,0.0,0.0,0.0
PCLO,0.0,0.0,0.0,0.0,0.9339912021147297,0.0,0.0,0.0,0.0
CCT5,0.0,0.0,0.0,0.0,1.2092630927147785,0.8411440397674645,0.0,0.0,0.0
EBF4,0.0,0.0,0.0,0.0,0.9338501795800862,0.0,0.0,0.0,0.0
CLDN3,0.0,0.0,0.9686000159343907,0.0,1.0342602908819594,0.7112445416772577,0.0,0.0,0.0
CADPS,0.0,0.0,0.0,0.0,0.9168913037239175,0.0,0.0,0.0,0.0
SYT5,0.0,0.0,0.0,0.0,0.8732861905669914,0.655278397410797,0.0,0.0,0.0
DDAH2,0.0,0.0,0.0,0.0,1.2540237097680231,1.213483069417998,0.4462623540236209,0.0,0.0
DBN1,0.0,0.0,0.0,0.0,0.926508803364941,0.0,0.0,0.0,0.0
RNF182,0.0,0.0,0.0,0.0,0.9094984432038669,0.854182494548136,0.0,0.0,0.0
SCG3,0.0,0.0,0.0,0.0,0.8940377922636928,0.8169497075276582,0.0,0.0,0.0
OLIG2,0.0,0.0,0.0,0.0,0.8448121619610769,0.0,0.0,0.0,0.0
DCLK1,0.0,0.0,0.0,0.0,0.964010587087182,0.0,0.0,0.0,0.0
ARMH4,0.0,0.0,0.0,0.0,0.9271221250950799,0.0,0.0,0.0,0.0
VPS35,0.0,0.0,0.0,0.0,1.1850323154271196,0.9165482881521525,0.0,0.0,0.0
APBB1,0.0,0.0,0.0,0.0,0.9287704534461808,0.7095086278548863,0.0,0.0,0.0
MAP6,0.0,0.0,0.0,0.0,0.9239454036392332,0.0,0.0,0.0,0.0
LINC01089,0.0,0.0,0.0,0.0,0.9090769481889225,0.0,0.0,0.0,0.0
PTOV1,0.0,0.0,0.0,0.0,1.067634202743845,0.7419415797853848,0.0,0.0,0.0
KLHL24,0.0,0.0,0.0,0.0,1.0011176730112283,0.0,0.0,0.0,0.0
BCL11B,0.0,0.0,0.0,0.0,0.8664112657146813,0.0,0.0,0.0,0.0
GK5,0.0,0.0,0.473761482998586,0.0,0.9558078122038522,0.13652533190666932,0.0,0.0,0.0
MEX3A,0.0,0.0,0.0,0.0,0.7887090683115491,0.0,0.0,0.0,0.0
BEX2,0.3797618840118694,0.0,0.0,0.0,1.0498964764887417,0.9840654631044108,0.0,0.0,0.0
PALM,0.0,0.0,0.0,0.0,0.9089000916307359,0.0,0.0,0.0,0.0
AL390719.2,0.0,0.0,0.0,0.0,0.8459678732212723,0.5638755070827419,0.0,0.0,0.0
ANK2,0.0,0.0,0.0,0.0,0.8859363947525876,0.4687486731399061,0.0,0.0,0.0
KSR2,0.0,0.0,0.0,0.0,0.8129185987363858,0.722629512018628,0.0,0.0,0.0
INAFM1,0.0,0.0,0.0,0.0,0.8931635542899603,0.0,0.0,0.0,0.0
RBFOX2,0.0,0.0,0.0,0.0,1.066705445504052,0.3672945668275319,0.0,0.0,0.0
DYNC1LI2,0.0,0.0,0.0,0.0,1.2574253451003583,0.8462336535586016,0.41888419754680023,0.0,0.0
ANK3,0.0,0.0,0.0,0.0,0.8965376197988668,0.0,0.0,0.0,0.0
PXMP2,0.0,0.0,0.0,0.0,0.9168913037239175,0.0,0.0,0.0,0.0
JUP,0.0,0.0,0.0,0.0,0.9668630705847812,0.3639969735252247,0.0,0.0,0.0
RUFY2,0.0,0.0,0.0,0.0,0.951553623216097,0.6074047789886612,0.0,0.0,0.0
SDC3,0.0,0.0,0.0,0.0,0.8506411579345916,0.829789023857175,0.0,0.0,0.0
EEF1A2,0.0,0.0,0.0,0.0,0.6922212473348013,0.0,0.0,0.0,0.0
SEPT6,0.0,0.0,0.0,0.0,1.0352532188885526,0.0,0.0,0.0,0.0
MYT1L,0.0,0.0,0.0,0.0,0.8289309056831637,0.0,0.0,0.0,0.0
GABPB1-AS1,0.0,0.0,0.0,0.0,1.2478297463975285,0.8123917234573403,0.0,0.0,0.0
CXADR,0.0,0.0,0.0,0.0,0.932025145287742,0.5812143306674955,0.0,0.0,0.0
ARID1B,0.0,0.0,0.0,0.0,1.1574478075980041,0.32207169407710967,0.2630746552932932,0.0,0.0
TMEM33,0.0,0.0,0.0,0.0,0.9820816252838357,0.42059410563622823,0.0,0.0,0.0
ID4,0.0,0.0,0.0,0.0,0.9854906463187665,0.5887053802480783,0.0,0.0,0.0
DCTN1,0.0,0.0,0.0,0.0,0.9280757025177115,0.4081836401138584,0.0,0.0,0.0
PEG10,0.0,0.0,0.0,0.0,0.8179269936165889,0.0,0.0,0.0,0.0
SERINC2,0.0,0.0,0.0,0.0,0.8358821507829143,0.0,0.0,0.0,0.0
PLEKHA1,0.0,0.0,0.0,0.0,0.9558078122038522,0.36119862641783074,0.0,0.0,0.0
PRKX,0.0,0.0,0.0,0.0,0.9143321981456146,0.0,0.0,0.0,0.0
TSHZ1,0.0,0.0,0.0,0.0,0.835956254164737,0.0,0.0,0.0,0.0
HRAS,0.0,0.0,0.0,0.0,0.9709602885806563,0.854182494548136,0.0,0.0,0.0
ATXN7L3B,0.0,0.0,0.0,0.0,1.0179969759255092,0.37901737067920194,0.0,0.0,0.0
CHST12,0.0,0.0,0.0,0.0,0.982658022208219,0.0,0.0,0.0,0.0
DYNC1H1,0.0,0.0,0.0,0.0,1.166166824885526,0.18358247976318348,0.0,0.0,0.0
ILF2,0.0,0.0,0.0,0.0,1.123591537743853,0.8193954681271661,0.2970104019751305,0.0,0.0
MAPK8IP1,0.0,0.0,0.0,0.0,0.8196922616114519,0.5848775447654933,0.0,0.0,0.0
ABCA5,0.0,0.0,0.0,0.0,0.9540795718754596,0.6961735858272952,0.0,0.0,0.0
AC017083.1,0.0,0.0,0.0,0.0,0.6595844561759654,0.0,0.0,0.0,0.0
MLLT3,0.0,0.0,0.0,0.0,0.8551913754145185,0.0,0.0,0.0,0.0
NEK2,0.0,0.0,0.0,0.0,0.7810401645998583,0.0,0.0,0.0,0.0
PIM1,0.0,0.0,0.0,0.0,0.8419066851849784,0.0,0.0,0.0,0.0
MED10,0.0,0.0,0.0,0.0,1.0299063885982696,0.8311917142121579,0.0,0.0,0.0
RNF187,0.0,0.0,0.0,0.0,0.9550882578834338,0.8190710950044342,0.0,0.0,0.0
PAPPA,0.0,0.0,0.0,0.0,0.7864233026267853,0.0,0.0,0.0,0.0
MAPK8,0.0,0.0,0.0,0.0,0.902100691277975,0.3368347319777899,0.0,0.0,0.0
IGSF10,0.0,0.0,0.0,0.0,0.6829795849377371,0.6278214032140652,0.0,0.0,0.0
