marker_ID,Endo,Epi,Gran,Lym,Macro,Mono,Stromal
PIGT,0.0,0.0,0.0,0.0,0.5578004208930065,0.0,0.0
TLN1,0.0,0.0,0.0,0.0,0.5122966055770996,0.0,0.0
FBXO6,0.0,0.0,0.0,0.0,0.24035632931303877,0.0,0.0
GNB1,0.0,0.0,0.0,0.0,0.44189228423878935,0.0,0.0
VRK2,0.0,0.0,0.0,0.0,0.1753402893177554,0.0,0.0
MIF4GD,0.0,0.0,0.0,0.0,0.37615516175865427,0.0,0.0
PAK2,0.0,0.0,0.0,0.0,0.4474398717138812,0.0,0.0
CCRL2,0.0,0.0,0.0,0.0,0.18193239154848406,0.0,0.0
PPA2,0.0,0.0,0.0,0.0,0.4892387475599495,0.0,0.0
DESI1,0.0,0.0,0.0,0.0,0.2999089802515449,0.0,0.0
RPS6KA1,0.0,0.0,0.0,0.0,0.31521123098110615,0.0,0.0
IFIT1,0.0,0.0,0.0,0.0,0.24939280470571376,0.0,0.0
CTDNEP1,0.0,0.0,0.0,0.0,0.3700922315421515,0.0,0.0
OSTM1,0.0,0.0,0.0,0.0,0.3236797287761537,0.0,0.0
AZI2,0.0,0.0,0.0,0.0,0.3291837049818544,0.0,0.0
CKS1B,0.0,0.0,0.0,0.0,0.37667846395259896,0.0,0.0
ZMPSTE24,0.0,0.0,0.0,0.0,0.32459121428420606,0.0,0.0
NFU1,0.0,0.0,0.0,0.0,0.4677125578211516,0.0,0.0
DIAPH1,0.0,0.0,0.0,0.0,0.3642707207152344,0.0,0.0
TBC1D10C,0.0,0.0,0.0,0.0,0.40939501449770627,0.0,0.0
PPP1R7,0.0,0.0,0.0,0.0,0.5786778538504987,0.0,0.0
NDUFA9,0.0,0.0,0.0,0.0,0.49092943818578416,0.0,0.0
JOSD2,0.0,0.0,0.0,0.0,0.41118749973511914,0.0,0.0
SUMF2,0.0,0.0,0.0,0.0,0.4182264817378022,0.0,0.0
PSMF1,0.0,0.0,0.0,0.0,0.5328779707961858,0.0,0.0
EMC10,0.0,0.0,0.0,0.0,0.513722310696501,0.0,0.0
PCK2,0.0,0.0,0.0,0.0,0.22266458587039212,0.0,0.0
ZMAT2,0.0,0.0,0.0,0.0,0.5166527687751845,0.0,0.0
MINK1,0.0,0.0,0.0,0.0,0.18820960485912702,0.0,0.0
PARP9,0.0,0.0,0.0,0.0,0.3315072961676095,0.0,0.0
STX7,0.0,0.0,0.0,0.0,0.3708418735482521,0.0,0.0
DEGS1,0.0,0.0,0.0,0.0,0.5829916763404386,0.0,0.0
TXNRD2,0.0,0.0,0.0,0.0,0.24839030280686708,0.0,0.0
GABARAPL1,0.0,0.0,0.0,0.0,0.47835718224750745,0.0,0.0
VAMP3,0.0,0.0,0.0,0.0,0.5303607420835912,0.0,0.0
PNPLA2,0.0,0.0,0.0,0.0,0.46487866484643003,0.0,0.0
MCTS1,0.0,0.0,0.0,0.0,0.4715991260695871,0.0,0.0
NIT2,0.0,0.0,0.0,0.0,0.35500290246474736,0.0,0.0
CMTM7,0.0,0.0,0.0,0.0,0.40714715206214086,0.0,0.0
TTC1,0.0,0.0,0.0,0.0,0.47028880534390766,0.0,0.0
UQCC2,0.0,0.0,0.0,0.0,0.3744521295053676,0.0,0.0
STAT1,0.0,0.0,0.0,0.0,0.3511485530253738,0.0,0.0
DDA1,0.0,0.0,0.0,0.0,0.3563837558034477,0.0,0.0
CLIC4,0.0,0.0,0.0,0.0,0.44121854180745296,0.0,0.0
COMMD4,0.0,0.0,0.0,0.0,0.39477519731622956,0.0,0.0
ACADS,0.0,0.0,0.0,0.0,0.30054468616234875,0.0,0.0
HCFC1R1,0.0,0.0,0.0,0.0,0.44969053723454977,0.0,0.0
SRP72,0.0,0.0,0.0,0.0,0.5216553168586762,0.0,0.0
GTF2B,0.0,0.0,0.0,0.0,0.44535309386705374,0.0,0.0
TMEM126A,0.0,0.0,0.0,0.0,0.3628940810087389,0.0,0.0
EIF4E2,0.0,0.0,0.0,0.0,0.44612066574922155,0.0,0.0
LYPLA1,0.0,0.0,0.0,0.0,0.4566252840809008,0.0,0.0
SLC25A11,0.0,0.0,0.0,0.0,0.47165199574190847,0.0,0.0
RAB20,0.0,0.0,0.0,0.0,0.2527704788102032,0.0,0.0
ZDHHC24,0.0,0.0,0.0,0.0,0.2346722690658001,0.0,0.0
MGMT,0.0,0.0,0.0,0.0,0.5473820236486742,0.0,0.0
SOAT1,0.0,0.0,0.0,0.0,0.180040536159527,0.0,0.0
TAF10,0.0,0.0,0.0,0.0,0.28426509541313905,0.0,0.0
CLTC,0.0,0.0,0.0,0.0,0.3958835146121549,0.0,0.0
PARVB,0.0,0.0,0.0,0.0,0.3111228119123683,0.0,0.0
PPP2R3C,0.0,0.0,0.0,0.0,0.3118318976729148,0.0,0.0
ATP6V1A,0.0,0.0,0.0,0.0,0.25478415057948484,0.0,0.0
NCK1,0.0,0.0,0.0,0.0,0.34876072267365094,0.0,0.0
IRF9,0.0,0.0,0.0,0.0,0.6335583154563175,0.0,0.0
FAM49A,0.0,0.0,0.0,0.0,0.18209849745092163,0.0,0.0
SEL1L,0.0,0.0,0.0,0.0,0.27830050550523355,0.0,0.0
TXNL4A,0.0,0.0,0.0,0.0,0.5226453824893502,0.0,0.0
MRPL15,0.0,0.0,0.0,0.0,0.32230118369549643,0.0,0.0
LAMTOR3,0.0,0.0,0.0,0.0,0.33013777965351593,0.0,0.0
SARNP,0.0,0.0,0.0,0.0,0.5995253049856891,0.0,0.0
CPPED1,0.0,0.0,0.0,0.0,0.23591814236118758,0.0,0.0
TMED3,0.0,0.0,0.0,0.0,0.31875743200620815,0.0,0.0
UQCRC2,0.0,0.0,0.0,0.0,0.6938729698876649,0.0,0.0
LLPH,0.0,0.0,0.0,0.0,0.3593609468231925,0.0,0.0
CD40,0.0,0.0,0.0,0.0,0.34561946524968107,0.0,0.0
MRPS16,0.0,0.0,0.0,0.0,0.40194633356925635,0.0,0.0
TBCB,0.0,0.0,0.0,0.0,0.7720407215887568,0.0,0.0
IGFLR1,0.0,0.0,0.0,0.0,0.30395978097663917,0.0,0.0
SRD5A3,0.0,0.0,0.0,0.0,0.23474421277158586,0.0,0.0
IDH3G,0.0,0.0,0.0,0.0,0.5469114238426236,0.0,0.0
MRPS7,0.0,0.0,0.0,0.0,0.5310238467685229,0.0,0.0
RPL26L1,0.0,0.0,0.0,0.0,0.39257731329151646,0.0,0.0
IL10RB,0.0,0.0,0.0,0.0,0.36069741971408553,0.0,0.0
STX4,0.0,0.0,0.0,0.0,0.31893172627939914,0.0,0.0
ZCRB1,0.0,0.0,0.0,0.0,0.49748447904741844,0.0,0.0
PSMC1,0.0,0.0,0.0,0.0,0.6561645249370007,0.0,0.0
G6PC3,0.0,0.0,0.0,0.0,0.26530001384969826,0.0,0.0
IQSEC1,0.0,0.0,0.0,0.0,0.20466402462369282,0.0,0.0
MESDC2,0.0,0.0,0.0,0.0,0.5442164251992483,0.0,0.0
APEX1,0.0,0.0,0.0,0.0,0.5866157357425993,0.0,0.0
CHMP4A,0.0,0.0,0.0,0.0,0.5401000001303735,0.0,0.0
P4HA1,0.0,0.0,0.0,0.0,0.2386159788760751,0.0,0.0
CRTAP,0.0,0.0,0.0,0.0,0.33967995635412535,0.0,0.0
TEX264,0.0,0.0,0.0,0.0,0.5197971543933328,0.0,0.0
MRPS35,0.0,0.0,0.0,0.0,0.36457284950184043,0.0,0.0
ACOT9,0.0,0.0,0.0,0.0,0.2863136577330508,0.0,0.0
MRPL11,0.0,0.0,0.0,0.0,0.42822458970418564,0.0,0.0
CHMP2B,0.0,0.0,0.0,0.0,0.4662248187923174,0.0,0.0
VOPP1,0.0,0.0,0.0,0.0,0.31741059727347243,0.0,0.0
CHID1,0.0,0.0,0.0,0.0,0.4120036255163986,0.0,0.0
RUNX1,0.0,0.0,0.0,0.0,0.2752934223873321,0.0,0.0
GYG1,0.0,0.0,0.0,0.0,0.41093045653797317,0.0,0.0
PSMD1,0.0,0.0,0.0,0.0,0.34244007695049483,0.0,0.0
TOMM40,0.0,0.0,0.0,0.0,0.2883502983369867,0.0,0.0
RABGGTA,0.0,0.0,0.0,0.0,0.22357940450371455,0.0,0.0
HSPH1,0.0,0.0,0.0,0.0,0.3374924928054572,0.0,0.0
FBXL5,0.0,0.0,0.0,0.0,0.40630018122558587,0.0,0.0
COMMD1,0.0,0.0,0.0,0.0,0.395597917067255,0.0,0.0
MRPL27,0.0,0.0,0.0,0.0,0.4820949490766595,0.0,0.0
OTUB1,0.0,0.0,0.0,0.0,0.4674008885612076,0.0,0.0
UFD1L,0.0,0.0,0.0,0.0,0.40673579879912153,0.0,0.0
APBB1IP,0.0,0.0,0.0,0.0,0.28930793917042774,0.0,0.0
MTIF3,0.0,0.0,0.0,0.0,0.4401921406548747,0.0,0.0
MLX,0.0,0.0,0.0,0.0,0.29427234563358706,0.0,0.0
MRPS23,0.0,0.0,0.0,0.0,0.3680258839468205,0.0,0.0
PTPN12,0.0,0.0,0.0,0.0,0.2831146001100735,0.0,0.0
ESYT1,0.0,0.0,0.0,0.0,0.3367925441191469,0.0,0.0
ACYP2,0.0,0.0,0.0,0.0,0.22642634346618692,0.0,0.0
PLEC,0.0,0.0,0.0,0.0,0.30946798052597463,0.0,0.0
RBM47,0.0,0.0,0.0,0.0,0.25863376562317586,0.0,0.0
CNIH1,0.0,0.0,0.0,0.0,0.49713104310923323,0.0,0.0
ARL8B,0.0,0.0,0.0,0.0,0.30311489771144945,0.0,0.0
TIMM17A,0.0,0.0,0.0,0.0,0.380933214550363,0.0,0.0
FUNDC2,0.0,0.0,0.0,0.0,0.49234335683676517,0.0,0.0
DNAJC3,0.0,0.0,0.0,0.0,0.5438625149838976,0.0,0.0
TOM1,0.0,0.0,0.0,0.0,0.2531500305155156,0.0,0.0
UCHL3,0.0,0.0,0.0,0.0,0.27472261851684765,0.0,0.0
SSR1,0.0,0.0,0.0,0.0,0.5424415260831623,0.0,0.0
MRPS18C,0.0,0.0,0.0,0.0,0.4651648861874671,0.0,0.0
DGUOK,0.0,0.0,0.0,0.0,0.6174216028982038,0.0,0.0
STIP1,0.0,0.0,0.0,0.0,0.3657932140725864,0.0,0.0
TXNL1,0.0,0.0,0.0,0.0,0.563870148586636,0.0,0.0
RALBP1,0.0,0.0,0.0,0.0,0.3761480034493292,0.0,0.0
RAB32,0.0,0.0,0.0,0.0,0.3186242777208069,0.0,0.0
PDCD10,0.0,0.0,0.0,0.0,0.46069275976049145,0.0,0.0
SEPHS2,0.0,0.0,0.0,0.0,0.374239461146511,0.0,0.0
DNAJC7,0.0,0.0,0.0,0.0,0.4356520211170938,0.0,0.0
CMAS,0.0,0.0,0.0,0.0,0.29427234563358706,0.0,0.0
MRPL40,0.0,0.0,0.0,0.0,0.4430264971981657,0.0,0.0
PSMC4,0.0,0.0,0.0,0.0,0.506202101659064,0.0,0.0
PTGER4,0.0,0.0,0.0,0.0,0.34644183390306005,0.0,0.0
TMEM261,0.0,0.0,0.0,0.0,0.452421916237171,0.0,0.0
IL13RA1,0.0,0.0,0.0,0.0,0.284868388343561,0.0,0.0
RPN1,0.0,0.0,0.0,0.0,0.5927539262261633,0.0,0.0
IER5,0.0,0.0,0.0,0.0,0.24212826881323402,0.0,0.0
GDE1,0.0,0.0,0.0,0.0,0.3317959083067201,0.0,0.0
XRN2,0.0,0.0,0.0,0.0,0.5109856749827216,0.0,0.0
MRPS12,0.0,0.0,0.0,0.0,0.3796451517711231,0.0,0.0
AUP1,0.0,0.0,0.0,0.0,0.6237104684369695,0.0,0.0
RILP,0.0,0.0,0.0,0.0,0.25989101293988864,0.0,0.0
AP1S1,0.0,0.0,0.0,0.0,0.3038387929037564,0.0,0.0
HEBP1,0.0,0.0,0.0,0.0,0.38087447437117544,0.0,0.0
PICALM,0.0,0.0,0.0,0.0,0.35057643955101353,0.0,0.0
DUSP3,0.0,0.0,0.0,0.0,0.1801413496999724,0.0,0.0
ACAT1,0.0,0.0,0.0,0.0,0.418599522514671,0.0,0.0
COMMD10,0.0,0.0,0.0,0.0,0.2597416656791913,0.0,0.0
SPINT1,0.0,0.0,0.0,0.0,0.2992850018636202,0.0,0.0
PQLC3,0.0,0.0,0.0,0.0,0.31668078619338663,0.0,0.0
VPS26A,0.0,0.0,0.0,0.0,0.36490241099125104,0.0,0.0
PAFAH1B2,0.0,0.0,0.0,0.0,0.3309426415210437,0.0,0.0
NME1,0.0,0.0,0.0,0.0,0.2974019297631144,0.0,0.0
TSG101,0.0,0.0,0.0,0.0,0.5558808205441309,0.0,0.0
NTAN1,0.0,0.0,0.0,0.0,0.21980933660386867,0.0,0.0
IMMT,0.0,0.0,0.0,0.0,0.3419434596272411,0.0,0.0
ADAM10,0.0,0.0,0.0,0.0,0.2319978827912648,0.0,0.0
TRIM22,0.0,0.0,0.0,0.0,0.3026526876286844,0.0,0.0
TIMM10,0.0,0.0,0.0,0.0,0.31093264671177523,0.0,0.0
CYB561D2,0.0,0.0,0.0,0.0,0.31774622884406334,0.0,0.0
LMBRD1,0.0,0.0,0.0,0.0,0.3708418735482521,0.0,0.0
ZDHHC3,0.0,0.0,0.0,0.0,0.3760979030012843,0.0,0.0
SDF4,0.0,0.0,0.0,0.0,0.5468501023873188,0.0,0.0
LYPLAL1,0.0,0.0,0.0,0.0,0.24347305968930963,0.0,0.0
CPE,0.0,0.0,0.0,0.0,0.23651235170163723,0.0,0.0
PFDN6,0.0,0.0,0.0,0.0,0.35581987761899897,0.0,0.0
FLII,0.0,0.0,0.0,0.0,0.2999089802515449,0.0,0.0
ORAI1,0.0,0.0,0.0,0.0,0.24824155492350763,0.0,0.0
CHURC1,0.0,0.0,0.0,0.0,0.616465677574072,0.0,0.0
PSMD3,0.0,0.0,0.0,0.0,0.4240946369430328,0.0,0.0
PGM1,0.0,0.0,0.0,0.0,0.2766500304573049,0.0,0.0
PRPF40A,0.0,0.0,0.0,0.0,0.5058881896451074,0.0,0.0
ANP32A,0.0,0.0,0.0,0.0,0.5117607026479104,0.0,0.0
CMC2,0.0,0.0,0.0,0.0,0.2705273808255305,0.0,0.0
POP4,0.0,0.0,0.0,0.0,0.3253155982002237,0.0,0.0
ACOT13,0.0,0.0,0.0,0.0,0.25147325928505193,0.0,0.0
FEZ2,0.0,0.0,0.0,0.0,0.3871060482608181,0.0,0.0
PSMD9,0.0,0.0,0.0,0.0,0.49917032839136033,0.0,0.0
STX10,0.0,0.0,0.0,0.0,0.35434189621103146,0.0,0.0
GRHPR,0.0,0.0,0.0,0.0,0.3928975960072114,0.0,0.0
SRA1,0.0,0.0,0.0,0.0,0.4042686971977557,0.0,0.0
USF2,0.0,0.0,0.0,0.0,0.32684962766071574,0.0,0.0
JKAMP,0.0,0.0,0.0,0.0,0.3609474815333022,0.0,0.0
TDP2,0.0,0.0,0.0,0.0,0.2277417767776025,0.0,0.0
AGTRAP,0.0,0.0,0.0,0.0,0.44672854606551365,0.0,0.0
TOMM22,0.0,0.0,0.0,0.0,0.5845869025959876,0.0,0.0
TMEM30A,0.0,0.0,0.0,0.0,0.40896208544452445,0.0,0.0
MPV17,0.0,0.0,0.0,0.0,0.2591189882323375,0.0,0.0
ARRB1,0.0,0.0,0.0,0.0,0.321746811054654,0.0,0.0
C1GALT1C1,0.0,0.0,0.0,0.0,0.2863054042684258,0.0,0.0
KARS,0.0,0.0,0.0,0.0,0.4225787546404918,0.0,0.0
ATL3,0.0,0.0,0.0,0.0,0.1878868602440875,0.0,0.0
CCDC50,0.0,0.0,0.0,0.0,0.31974421067477177,0.0,0.0
TAPBPL,0.0,0.0,0.0,0.0,0.24828492122202864,0.0,0.0
MAP7D1,0.0,0.0,0.0,0.0,0.40808212017046547,0.0,0.0
HAT1,0.0,0.0,0.0,0.0,0.340696535478642,0.0,0.0
NMI,0.0,0.0,0.0,0.0,0.31673135815847897,0.0,0.0
MAPK1,0.0,0.0,0.0,0.0,0.3625748203099331,0.0,0.0
UTP18,0.0,0.0,0.0,0.0,0.21361531707219283,0.0,0.0
TMEM165,0.0,0.0,0.0,0.0,0.5227571801559481,0.0,0.0
NUDT1,0.0,0.0,0.0,0.0,0.16991639968499947,0.0,0.0
PSMB4,0.0,0.0,0.0,0.0,0.47929192965116757,0.0,0.0
COA4,0.0,0.0,0.0,0.0,0.3684853419499168,0.0,0.0
CHCHD1,0.0,0.0,0.0,0.0,0.36276098666721657,0.0,0.0
NDUFS2,0.0,0.0,0.0,0.0,0.5492830651786134,0.0,0.0
NDUFV3,0.0,0.0,0.0,0.0,0.33916815290644176,0.0,0.0
PSMD6,0.0,0.0,0.0,0.0,0.4606063689626404,0.0,0.0
CLNS1A,0.0,0.0,0.0,0.0,0.4682255056683647,0.0,0.0
IMP4,0.0,0.0,0.0,0.0,0.22760642132910802,0.0,0.0
SIL1,0.0,0.0,0.0,0.0,0.3146412260795911,0.0,0.0
PCGF5,0.0,0.0,0.0,0.0,0.262984195739745,0.0,0.0
CDV3,0.0,0.0,0.0,0.0,0.342914401932962,0.0,0.0
SUGT1,0.0,0.0,0.0,0.0,0.3460906349742585,0.0,0.0
SNRNP25,0.0,0.0,0.0,0.0,0.1515432506920754,0.0,0.0
ETF1,0.0,0.0,0.0,0.0,0.3108011310955237,0.0,0.0
DEDD2,0.0,0.0,0.0,0.0,0.1434462923573122,0.0,0.0
ADSL,0.0,0.0,0.0,0.0,0.24459822489269933,0.0,0.0
SAR1B,0.0,0.0,0.0,0.0,0.3154618905946922,0.0,0.0
GRK6,0.0,0.0,0.0,0.0,0.23297516818001618,0.0,0.0
RNF213,0.0,0.0,0.0,0.0,0.34369994577081786,0.0,0.0
C6orf62,0.0,0.0,0.0,0.0,0.452421916237171,0.0,0.0
NDUFAF1,0.0,0.0,0.0,0.0,0.22343393026077274,0.0,0.0
CCND3,0.0,0.0,0.0,0.0,0.6903340991295541,0.0,0.0
HK1,0.0,0.0,0.0,0.0,0.21745308111215536,0.0,0.0
RTCB,0.0,0.0,0.0,0.0,0.3609474815333022,0.0,0.0
CYB5R1,0.0,0.0,0.0,0.0,0.33647223662121295,0.0,0.0
UBE2N,0.0,0.0,0.0,0.0,0.6550286954612139,0.0,0.0
DNAJB12,0.0,0.0,0.0,0.0,0.26049013311010616,0.0,0.0
PEX16,0.0,0.0,0.0,0.0,0.276081227599306,0.0,0.0
TRADD,0.0,0.0,0.0,0.0,0.3745088823713433,0.0,0.0
COL4A3BP,0.0,0.0,0.0,0.0,0.18268561764623747,0.0,0.0
EIF4E,0.0,0.0,0.0,0.0,0.41025513244642847,0.0,0.0
GPN3,0.0,0.0,0.0,0.0,0.2217226942885918,0.0,0.0
NT5C3A,0.0,0.0,0.0,0.0,0.21696994203111875,0.0,0.0
CASP7,0.0,0.0,0.0,0.0,0.23028066995683577,0.0,0.0
TMX1,0.0,0.0,0.0,0.0,0.40296417516618216,0.0,0.0
F8A1,0.0,0.0,0.0,0.0,0.15484667144605296,0.0,0.0
PPP1R11,0.0,0.0,0.0,0.0,0.43574844954772896,0.0,0.0
CLN5,0.0,0.0,0.0,0.0,0.2265809142785083,0.0,0.0
TRIM38,0.0,0.0,0.0,0.0,0.27086651748829194,0.0,0.0
ITGAE,0.0,0.0,0.0,0.0,0.2513906419841668,0.0,0.0
DERL2,0.0,0.0,0.0,0.0,0.35440534640338023,0.0,0.0
APMAP,0.0,0.0,0.0,0.0,0.48791171826582336,0.0,0.0
PPP2CA,0.0,0.0,0.0,0.0,0.49499613453299984,0.0,0.0
COMMD3,0.0,0.0,0.0,0.0,0.4377543029205309,0.0,0.0
SCAMP2,0.0,0.0,0.0,0.0,0.24011856159540096,0.0,0.0
PFDN1,0.0,0.0,0.0,0.0,0.3860544130428753,0.0,0.0
POLR3K,0.0,0.0,0.0,0.0,0.18666280127429674,0.0,0.0
MAP3K8,0.0,0.0,0.0,0.0,0.27960059875183724,0.0,0.0
HIBADH,0.0,0.0,0.0,0.0,0.18056535185698874,0.0,0.0
TRAPPC6A,0.0,0.0,0.0,0.0,0.40514869193499276,0.0,0.0
ZDHHC12,0.0,0.0,0.0,0.0,0.3495612421683005,0.0,0.0
SMIM15,0.0,0.0,0.0,0.0,0.29053528551240343,0.0,0.0
ABHD2,0.0,0.0,0.0,0.0,0.3186140397300085,0.0,0.0
CBR1,0.0,0.0,0.0,0.0,0.33904044523990895,0.0,0.0
RFK,0.0,0.0,0.0,0.0,0.240763369562306,0.0,0.0
PPP1CC,0.0,0.0,0.0,0.0,0.4536851082477034,0.0,0.0
SLC39A3,0.0,0.0,0.0,0.0,0.22763243867227045,0.0,0.0
ABHD16A,0.0,0.0,0.0,0.0,0.29255547970276163,0.0,0.0
RAB4A,0.0,0.0,0.0,0.0,0.3270437571671657,0.0,0.0
TAF9,0.0,0.0,0.0,0.0,0.3417074860213937,0.0,0.0
PTPN18,0.0,0.0,0.0,0.0,0.2263285581147174,0.0,0.0
STX8,0.0,0.0,0.0,0.0,0.3367925441191469,0.0,0.0
RAB34,0.0,0.0,0.0,0.0,0.3610528756039043,0.0,0.0
MRPL47,0.0,0.0,0.0,0.0,0.39431787667152607,0.0,0.0
MYH9,0.0,0.0,0.0,0.0,0.5948051847372089,0.0,0.0
MEA1,0.0,0.0,0.0,0.0,0.4046335072286384,0.0,0.0
PSMD4,0.0,0.0,0.0,0.0,0.6468436901294321,0.0,0.0
GSDMD,0.0,0.0,0.0,0.0,0.6079786808034279,0.0,0.0
UBE2K,0.0,0.0,0.0,0.0,0.31468115860321527,0.0,0.0
CCDC124,0.0,0.0,0.0,0.0,0.3877824490493164,0.0,0.0
COMMD8,0.0,0.0,0.0,0.0,0.30378763485444693,0.0,0.0
BAZ1A,0.0,0.0,0.0,0.0,0.4455144647504937,0.0,0.0
UBE2R2,0.0,0.0,0.0,0.0,0.24995676199506978,0.0,0.0
RAB18,0.0,0.0,0.0,0.0,0.4505869385664808,0.0,0.0
MRPL4,0.0,0.0,0.0,0.0,0.3497094364896794,0.0,0.0
UBE2W,0.0,0.0,0.0,0.0,0.20817439866443613,0.0,0.0
CAMTA1,0.0,0.0,0.0,0.0,0.5226803140066485,0.0,0.0
NUDT22,0.0,0.0,0.0,0.0,0.2571092110166289,0.0,0.0
ADPRHL2,0.0,0.0,0.0,0.0,0.20570757132511855,0.0,0.0
SMIM12,0.0,0.0,0.0,0.0,0.3018885467284421,0.0,0.0
DYNC1LI1,0.0,0.0,0.0,0.0,0.25318869319680437,0.0,0.0
RILPL2,0.0,0.0,0.0,0.0,0.413749934128996,0.0,0.0
CD2BP2,0.0,0.0,0.0,0.0,0.3725187926460271,0.0,0.0
AK6,0.0,0.0,0.0,0.0,0.3033187211238018,0.0,0.0
C1orf122,0.0,0.0,0.0,0.0,0.32109033675484744,0.0,0.0
HNRNPAB,0.0,0.0,0.0,0.0,0.3309979139830998,0.0,0.0
DCAF7,0.0,0.0,0.0,0.0,0.3118907266459845,0.0,0.0
SHISA5,0.0,0.0,0.0,0.0,0.43096068285754036,0.0,0.0
HSPA9,0.0,0.0,0.0,0.0,0.49417232077403517,0.0,0.0
TIPRL,0.0,0.0,0.0,0.0,0.27513335684243656,0.0,0.0
PCNA,0.0,0.0,0.0,0.0,0.27149914748752657,0.0,0.0
IGBP1,0.0,0.0,0.0,0.0,0.4069455675718405,0.0,0.0
MFSD10,0.0,0.0,0.0,0.0,0.4219694525409427,0.0,0.0
SULT1A1,0.0,0.0,0.0,0.0,0.3642304751253709,0.0,0.0
ZSWIM7,0.0,0.0,0.0,0.0,0.29495427243568983,0.0,0.0
FRG1,0.0,0.0,0.0,0.0,0.30509057602301515,0.0,0.0
TXNDC9,0.0,0.0,0.0,0.0,0.3203640824049172,0.0,0.0
TPGS1,0.0,0.0,0.0,0.0,0.3580085355841851,0.0,0.0
FAM192A,0.0,0.0,0.0,0.0,0.2351157034174323,0.0,0.0
PLGRKT,0.0,0.0,0.0,0.0,0.22140230238421205,0.0,0.0
MRPS11,0.0,0.0,0.0,0.0,0.24524329081264845,0.0,0.0
GLRX3,0.0,0.0,0.0,0.0,0.3382069321060127,0.0,0.0
PYCR2,0.0,0.0,0.0,0.0,0.3509493431954829,0.0,0.0
GPR108,0.0,0.0,0.0,0.0,0.3705222063898661,0.0,0.0
LARP7,0.0,0.0,0.0,0.0,0.3822893181124139,0.0,0.0
USP15,0.0,0.0,0.0,0.0,0.2079050902391954,0.0,0.0
TCP1,0.0,0.0,0.0,0.0,0.4809838908300767,0.0,0.0
IST1,0.0,0.0,0.0,0.0,0.2705126551336568,0.0,0.0
ZNF622,0.0,0.0,0.0,0.0,0.22140230238421205,0.0,0.0
SNX1,0.0,0.0,0.0,0.0,0.28779044687718996,0.0,0.0
PIGP,0.0,0.0,0.0,0.0,0.351572633455738,0.0,0.0
PPP1R18,0.0,0.0,0.0,0.0,0.35278821768810936,0.0,0.0
PSMD11,0.0,0.0,0.0,0.0,0.3297642593532586,0.0,0.0
AMD1,0.0,0.0,0.0,0.0,0.3732925183715734,0.0,0.0
POLR3GL,0.0,0.0,0.0,0.0,0.4274440148269396,0.0,0.0
LSM2,0.0,0.0,0.0,0.0,0.4949711293057808,0.0,0.0
CALU,0.0,0.0,0.0,0.0,0.33169594673186625,0.0,0.0
PARL,0.0,0.0,0.0,0.0,0.30451944803502556,0.0,0.0
ACO2,0.0,0.0,0.0,0.0,0.3167414745059847,0.0,0.0
UBE2I,0.0,0.0,0.0,0.0,0.7087806945575872,0.0,0.0
EXOSC1,0.0,0.0,0.0,0.0,0.20133552441480493,0.0,0.0
POLR2G,0.0,0.0,0.0,0.0,0.5521914173327455,0.0,0.0
KXD1,0.0,0.0,0.0,0.0,0.3258824573400116,0.0,0.0
CDC40,0.0,0.0,0.0,0.0,0.24762985800291817,0.0,0.0
PHF11,0.0,0.0,0.0,0.0,0.24741432583483647,0.0,0.0
HPRT1,0.0,0.0,0.0,0.0,0.1811853680710441,0.0,0.0
NRBP1,0.0,0.0,0.0,0.0,0.34552297515041724,0.0,0.0
BABAM1,0.0,0.0,0.0,0.0,0.3492159483248186,0.0,0.0
UBA1,0.0,0.0,0.0,0.0,0.33524250427458585,0.0,0.0
NDUFA8,0.0,0.0,0.0,0.0,0.4592285864346767,0.0,0.0
RPA3,0.0,0.0,0.0,0.0,0.3238806588121665,0.0,0.0
NUTF2,0.0,0.0,0.0,0.0,0.3536454561881191,0.0,0.0
CCDC47,0.0,0.0,0.0,0.0,0.3956296295122525,0.0,0.0
DERA,0.0,0.0,0.0,0.0,0.20570757132511855,0.0,0.0
COPS5,0.0,0.0,0.0,0.0,0.35408832483949526,0.0,0.0
TXNDC11,0.0,0.0,0.0,0.0,0.13193990375279468,0.0,0.0
NKAP,0.0,0.0,0.0,0.0,0.18925636854880487,0.0,0.0
PABPC4,0.0,0.0,0.0,0.0,0.31530142216067314,0.0,0.0
TRAPPC2L,0.0,0.0,0.0,0.0,0.4032606568777227,0.0,0.0
PPP1R2,0.0,0.0,0.0,0.0,0.368560886249844,0.0,0.0
SYNCRIP,0.0,0.0,0.0,0.0,0.34432142357370304,0.0,0.0
SLU7,0.0,0.0,0.0,0.0,0.32335770852110135,0.0,0.0
DNAJA2,0.0,0.0,0.0,0.0,0.3464660810561451,0.0,0.0
DNAJC8,0.0,0.0,0.0,0.0,0.6035900493597399,0.0,0.0
PDHA1,0.0,0.0,0.0,0.0,0.25797625251685596,0.0,0.0
MYO1F,0.0,0.0,0.0,0.0,0.1936531228035046,0.0,0.0
LRRC59,0.0,0.0,0.0,0.0,0.25545162631300433,0.0,0.0
TMEM14A,0.0,0.0,0.0,0.0,0.31633732821215704,0.0,0.0
CCT4,0.0,0.0,0.0,0.0,0.571717898787129,0.0,0.0
CAPRIN1,0.0,0.0,0.0,0.0,0.18557888866426112,0.0,0.0
