marker_ID,Basal,EC,Fat,Fib,Luminal,Lym,MP
CRIPT,0.0,0.0,0.0,0.0,0.5156177931781624,0.0,0.38993555722135365
TUSC2,0.0,0.0,0.0,0.0,0.2534855019895218,0.0,0.0
CSNK2A1,0.6209858982521754,0.0,0.0,0.0,0.6493663923500356,0.0,0.0
AKT1,0.0,0.0,0.0,0.0,0.3802807609866746,0.0,0.0
WASL,0.0,0.0,0.0,0.0,0.246647636838325,0.0,0.0
ACAA1,0.0,0.0,0.0,0.0,0.20409172931842723,0.0,0.0
EPHB3,0.0,0.0,0.0,0.0,0.32241648371707626,0.0,0.0
YIPF3,0.0,0.0,0.0,0.0,0.23242036009715683,0.0,0.0
PPM1A,0.0,0.0,0.0,0.0,0.214961291265686,0.0,0.0
EAPP,0.0,0.0,0.0,0.0,0.23242036009715683,0.0,0.0
CSNK1G3,0.0,0.0,0.0,0.0,0.1993741053521584,0.0,0.0
STMP1,0.6423572752171702,0.0,0.0,0.0,0.6928639675902303,0.0,0.46174706423948275
SKI,0.0,0.0,0.0,0.0,0.21418942785080966,0.0,0.0
NCAPH2,0.0,0.0,0.0,0.0,0.2815339272852437,0.0,0.0
GET4,0.0,0.0,0.0,0.0,0.2805718342692762,0.0,0.0
AVPI1,0.0,0.0,0.0,0.0,0.42097788456557483,0.0,0.0
H2AZ2,0.338449106180802,0.0,0.0,0.0,0.6737290947028437,0.0,0.46152079600217283
CTNND1,0.0,0.0,0.0,0.0,0.33720527371822384,0.0,0.0
RELB,0.2745533354680806,0.0,0.0,0.0,0.37928083113565225,0.0,0.0
PPP4C,0.607350626627944,0.5330815699600711,0.0,0.0,0.6512498574538335,0.0,0.5427996608420897
ATP6V1B1,0.0,0.0,0.0,0.0,0.26960280150706595,0.0,0.0
PRPF40A,0.0,0.0,0.0,0.0,0.24911178421856384,0.0,0.0
CLK3,0.0,0.0,0.0,0.0,0.2534855019895218,0.0,0.0
MIER1,0.0,0.0,0.0,0.0,0.30253274556882226,0.0,0.0
CMTM6,0.0,0.0,0.0,0.0,0.21418942785080966,0.0,0.0
KPNA4,0.0,0.0,0.0,0.0,0.24927407391176432,0.0,0.0
MRPS23,0.0,0.0,0.0,0.0,0.23587341808509,0.0,0.0
ANKRD12,0.0,0.0,0.0,0.0,0.20006244988943214,0.0,0.0
POLR2G,0.0,0.0,0.0,0.0,0.2124355370417375,0.0,0.0
LSM3,0.0,0.0,0.0,0.0,0.15765242331731172,0.0,0.0
SMARCA4,0.0,0.0,0.0,0.0,0.3250275851017012,0.0,0.0
CS,0.0,0.0,0.0,0.0,0.1861611810171478,0.0,0.0
RCE1,0.0,0.0,0.0,0.0,0.21418942785080966,0.0,0.0
CCM2,0.0,0.0,0.0,0.0,0.2780901942266619,0.0,0.0
ZNF207,0.12386117225831422,0.0,0.0,0.0,0.20692071580732246,0.0,0.0
MAPKAPK3,0.0,0.0,0.0,0.0,0.4473991625010104,0.0,0.0
SEH1L,0.0,0.0,0.0,0.0,0.2713546018676422,0.0,0.0
CTDNEP1,0.0,0.0,0.0,0.0,0.29033141482020014,0.0,0.0
RAB11FIP1,0.0,0.0,0.0,0.0,0.37649191352440786,0.0,0.0
FBXW11,0.0,0.0,0.0,0.0,0.3972698128727823,0.0,0.0
YY1,0.0,0.0,0.0,0.0,0.25243049982532717,0.0,0.0
COPZ1,0.0,0.0,0.0,0.0,0.37649191352440786,0.0,0.0
CLPTM1,0.0,0.0,0.0,0.0,0.4483782668120641,0.0,0.0
NTAN1,0.0,0.0,0.0,0.0,0.2534855019895218,0.0,0.0
PDCD4,0.0,0.0,0.0,0.0,0.17017727056920764,0.0,0.0
QTRT1,0.0,0.0,0.0,0.0,0.3723223620342956,0.0,0.0
SAE1,0.0,0.0,0.0,0.0,0.13499550983489111,0.0,0.0
RNF115,0.0,0.0,0.0,0.0,0.12946803896998546,0.0,0.0
CDC26,0.0,0.0,0.0,0.0,0.33720527371822384,0.0,0.0
ATRX,0.0,0.0,0.0,0.0,0.27591257767596694,0.0,0.0
FRG1,0.0,0.0,0.0,0.0,0.11581512385452396,0.0,0.0
ARRDC1,0.0,0.0,0.0,0.0,0.32657500853881505,0.0,0.0
YPEL3,0.0,0.0,0.0,0.0,0.4129354314733298,0.0,0.0
EMP2,0.0,0.0,0.0,0.0,0.36904235762065896,0.0,0.0
CORO1C,0.0,0.0,0.0,0.0,0.22947919599001115,0.0,0.0
THRAP1,0.0,0.0,0.0,0.0,0.23717172561998745,0.0,0.0
KCNK1,0.0,0.0,0.0,0.0,0.485291567874258,0.0,0.0
SMNDC1,0.0,0.0,0.0,0.0,0.17656008451531158,0.0,0.0
RHBDF1,0.0,0.0,0.0,0.0,0.2202565494447147,0.0,0.0
TRAPPC6A,0.0,0.0,0.0,0.0,0.6221675248492924,0.0,0.0
RBMS2,0.0,0.0,0.0,0.0,0.14698412682504355,0.0,0.0
TAOK1,0.0,0.0,0.0,0.0,0.2629424662760252,0.0,0.0
EPN1,0.0,0.0,0.0,0.0,0.41472467036602384,0.0,0.0
PDHA1,0.0,0.0,0.0,0.0,0.4486441911559057,0.0,0.0
OS9,0.0,0.0,0.0,0.0,0.13499550983489111,0.0,0.0
PURA,0.0,0.0,0.0,0.0,0.13445018064422465,0.0,0.0
KLC3,0.0,0.0,0.0,0.0,0.49186564280498435,0.0,0.0
TNRC6A,0.0,0.0,0.0,0.0,0.3078833375992382,0.0,0.0
C10orf104,0.0,0.0,0.0,0.0,0.30535345668566655,0.0,0.0
RAB3IP,0.0,0.0,0.0,0.0,0.4287372502934302,0.0,0.0
YEATS4,0.0,0.0,0.0,0.0,0.21294865487608658,0.0,0.0
RARA,0.0,0.0,0.0,0.0,0.111602138799562,0.0,0.0
ALDOC,0.0,0.0,0.0,0.0,0.3032136867014182,0.0,0.0
CHCHD3,0.0,0.0,0.0,0.0,0.25294724603653673,0.0,0.0
MIF4GD,0.0,0.0,0.0,0.0,0.3481413324285743,0.0,0.0
TWF1,0.0,0.0,0.0,0.0,0.2805718342692762,0.0,0.0
SMIM30,0.31958896199444675,0.0,0.0,0.0,0.38866255199290023,0.0,0.0
SDHA,0.0,0.0,0.0,0.0,0.369677086735011,0.0,0.0
UBE2H,0.0,0.0,0.0,0.0,0.34576430249221535,0.0,0.0
CNOT4,0.13953719683824922,0.0,0.0,0.0,0.2124355370417375,0.0,0.0
PAPSS1,0.0,0.0,0.0,0.0,0.3025880915374084,0.0,0.0
NDFIP1,0.0,0.0,0.0,0.0,0.21294865487608658,0.0,0.0
PKN2,0.5206642836449292,0.0,0.0,0.0,0.5691104442965086,0.0,0.0
RPIA,0.0,0.0,0.0,0.0,0.4041693192400865,0.0,0.0
MRPL38,0.0,0.0,0.0,0.0,0.4158619185858659,0.0,0.0
STT3B,0.0,0.0,0.0,0.0,0.2760735571927014,0.0,0.0
MRPS33,0.12096700619724633,0.0,0.0,0.0,0.6912028670626174,0.0,0.46704539728696876
RP9,0.0,0.0,0.0,0.0,0.6486974930947949,0.0,0.4527896362735727
UBQLN1,0.35127579618431126,0.0,0.0,0.0,0.37837311767510085,0.0,0.0
QSCN6,0.0,0.0,0.0,0.0,0.4443371762388032,0.0,0.0
SYAP1,0.0,0.0,0.0,0.0,0.1873643212622299,0.0,0.0
HIST1H2BC,0.0,0.0,0.0,0.0,0.5260773621124103,0.0,0.0
BLOC1S2,0.0,0.0,0.0,0.0,0.2945255113088801,0.0,0.0
DNAJC1,0.0,0.0,0.0,0.0,0.2828969038702772,0.0,0.0
NAA38,0.0,0.0,0.0,0.0,0.37928083113565225,0.0,0.0
NUCKS1,0.6425791627703951,0.0,0.0,0.0,0.6560306862511947,0.0,0.5627066365602955
C14orf119,0.0,0.0,0.0,0.0,0.1999099636739698,0.0,0.0
TRABD,0.0,0.0,0.0,0.0,0.21260327555411115,0.0,0.0
B4GALNT1,0.0,0.0,0.0,0.0,0.29315148632070265,0.0,0.0
TCF3,0.0,0.0,0.0,0.0,0.16596198711618887,0.0,0.0
MRPL35,0.0,0.0,0.0,0.0,0.20697659086554915,0.0,0.0
CHCHD7,0.0,0.0,0.0,0.0,0.39845672834965723,0.0,0.0
ARCN1,0.0,0.0,0.0,0.0,0.2828969038702772,0.0,0.0
GDI1,0.0,0.0,0.0,0.0,0.17668832140056662,0.0,0.0
NRDC,0.0,0.0,0.0,0.0,0.2805718342692762,0.0,0.0
SRA1,0.0,0.0,0.0,0.0,0.5370099787747082,0.0,0.0
YIPF5,0.0,0.0,0.0,0.0,0.15765242331731172,0.0,0.0
BECN1,0.0,0.0,0.0,0.0,0.4174293756143779,0.0,0.0
RRP7A,0.0,0.0,0.0,0.0,0.27591257767596694,0.0,0.0
CHTF8,0.0,0.0,0.0,0.0,0.24267149106574235,0.0,0.0
FDX1,0.0,0.0,0.0,0.0,0.7702758155006519,0.0,0.0
BTBD1,0.0,0.0,0.0,0.0,0.4453127697111594,0.0,0.0
ERP44,0.0,0.0,0.0,0.0,0.2246132072162727,0.0,0.0
UBE2M,0.0,0.0,0.0,0.0,0.581596654633383,0.0,0.0
DUSP11,0.5153078091522287,0.0,0.0,0.0,0.617408487371519,0.0,0.14641579239380403
ITGAV,0.0,0.0,0.0,0.0,0.4583610328950685,0.0,0.0
NUFIP2,0.0,0.0,0.0,0.0,0.2713546018676422,0.0,0.0
C8orf76,0.0,0.0,0.0,0.0,0.20810917921018898,0.0,0.0
DNAJB11,0.0,0.0,0.0,0.0,0.2534855019895218,0.0,0.0
LIMS4,0.0,0.0,0.0,0.0,0.2202565494447147,0.0,0.0
MYH14,0.0,0.0,0.0,0.0,0.31435202058637124,0.0,0.0
SIRT2,0.0,0.0,0.0,0.0,0.21260327555411115,0.0,0.0
MED29,0.0,0.0,0.0,0.0,0.34576430249221535,0.0,0.0
KRAS,0.6977285514910196,0.0,0.0,0.0,0.7197169708482657,0.0,0.65898698663327
DCAF12,0.0,0.0,0.0,0.0,0.1873643212622299,0.0,0.0
SSBP1,0.0,0.0,0.0,0.0,0.2629424662760252,0.0,0.0
ARL2BP,0.0,0.0,0.0,0.0,0.3884154101431065,0.0,0.0
KLF13,0.9564974259831661,0.7932882876339357,0.0,0.0,1.0626186860202043,0.0,0.6607538303590952
HDAC3,0.0,0.0,0.0,0.0,0.111602138799562,0.0,0.0
BOLA3,0.0,0.0,0.0,0.0,0.4284341639705921,0.0,0.0
ECI2,0.0,0.0,0.0,0.0,0.2018200693545409,0.0,0.0
STK25,0.0,0.0,0.0,0.0,0.3081702367487041,0.0,0.0
POLB,0.0,0.0,0.0,0.0,0.34776221221318915,0.0,0.0
AHCY,0.0,0.0,0.0,0.0,0.21260327555411115,0.0,0.0
RNASET2,0.0,0.0,0.0,0.0,0.08508863528460382,0.0,0.0
ACOT13,0.0,0.0,0.0,0.0,0.30824683422833904,0.0,0.0
EXOC5,0.0,0.0,0.0,0.0,0.38087447437117544,0.0,0.0
DRG1,0.0,0.0,0.0,0.0,0.107480645632843,0.0,0.0
NDUFA10,0.0,0.0,0.0,0.0,0.44246860147703754,0.0,0.0
BSPRY,0.0,0.0,0.0,0.0,0.2938629722662834,0.0,0.0
COMMD3,0.0,0.0,0.0,0.0,0.31435202058637124,0.0,0.0
SLC31A1,0.0,0.0,0.0,0.0,0.19054766841494764,0.0,0.0
ACO2,0.0,0.0,0.0,0.0,0.3784383261407597,0.0,0.0
TNKS2,0.0,0.0,0.0,0.0,0.36599628297672654,0.0,0.0
SBNO1,0.35612867598264086,0.0,0.0,0.0,0.37837311767510085,0.0,0.0
EGLN2,0.0,0.0,0.0,0.0,0.2943683223731988,0.0,0.0
BPTF,0.0,0.0,0.0,0.0,0.4451213312893717,0.0,0.0
TM2D2,0.0,0.0,0.0,0.0,0.21418942785080966,0.0,0.0
RNF11,0.0,0.0,0.0,0.0,0.2730619174363766,0.0,0.0
POP7,0.0,0.0,0.0,0.0,0.29683277788135637,0.0,0.0
MRPL9,0.0,0.0,0.0,0.0,0.2202565494447147,0.0,0.0
NUDCD3,0.0,0.0,0.0,0.0,0.2780901942266619,0.0,0.0
TMEM9B,0.0,0.0,0.0,0.0,0.49186564280498435,0.0,0.0
SGTA,0.0,0.0,0.0,0.0,0.23717172561998745,0.0,0.0
MPDU1,0.0,0.0,0.0,0.0,0.23698819597142504,0.0,0.0
CTCF,0.0,0.0,0.0,0.0,0.20810917921018898,0.0,0.0
KIF1C,0.0,0.0,0.0,0.0,0.27591257767596694,0.0,0.0
PPP2R2D,0.0,0.0,0.0,0.0,0.2780901942266619,0.0,0.0
TIPRL,0.0,0.0,0.0,0.0,0.21260327555411115,0.0,0.0
ERF,0.0,0.0,0.0,0.0,0.18892285645994342,0.0,0.0
C17orf49,0.0,0.0,0.0,0.0,0.4820001872769434,0.0,0.0
COPS7A,0.0,0.0,0.0,0.0,0.3267741956311122,0.0,0.0
YIF1B,0.0,0.0,0.0,0.0,0.2246132072162727,0.0,0.0
LIN7C,0.0,0.0,0.0,0.0,0.32080981698628536,0.0,0.0
ZNHIT1,0.0,0.0,0.0,0.0,0.45465562092654854,0.0,0.0
NSFL1C,0.0,0.0,0.0,0.0,0.30253274556882226,0.0,0.0
PCBD2,0.0,0.0,0.0,0.0,0.2539158231453309,0.0,0.0
SIVA1,0.0,0.0,0.0,0.0,0.27771709633627695,0.0,0.0
ATP1B1,0.0,0.0,0.0,0.0,0.30729687427695196,0.0,0.0
MRPS24,0.6163133681330186,0.0,0.0,0.0,0.7343507154674098,0.0,0.4656672972344405
FGFR1OP2,0.0,0.0,0.0,0.0,0.3896338118418382,0.0,0.31572843297938297
TAF10,0.0,0.0,0.591955233625528,0.0,0.7928244670240081,0.0,0.742716987680001
CHRAC1,0.0,0.0,0.0,0.0,0.21418942785080966,0.0,0.0
ISG20,0.0,0.0,0.0,0.0,0.2760735571927014,0.0,0.0
ZCCHC9,0.0,0.0,0.0,0.0,0.29140496236792357,0.0,0.0
WBP2,0.0,0.0,0.0,0.0,0.4045173589413259,0.0,0.0
SSNA1,0.0,0.0,0.0,0.0,0.3043046636960721,0.0,0.0
SDHD,0.0,0.0,0.0,0.0,0.30535345668566655,0.0,0.0
PAM16,0.0,0.0,0.0,0.0,0.7520569621550295,0.0,0.0
FAM120A,0.0,0.0,0.0,0.0,0.395597917067255,0.0,0.0
PON2,0.0,0.0,0.0,0.0,0.36043457483012215,0.0,0.0
MED8,0.0,0.0,0.0,0.0,0.15765242331731172,0.0,0.0
DDA1,0.33774120737039365,0.0,0.0,0.0,0.4005756058370401,0.0,0.0
TSTA3,0.0,0.0,0.0,0.0,0.11746721906008979,0.0,0.0
ACAA2,0.0,0.0,0.0,0.0,0.14582249687405058,0.0,0.0
COPB1,0.0,0.0,0.0,0.0,0.23546052470745094,0.0,0.0
ATG3,0.0,0.0,0.0,0.0,0.30513748553936837,0.0,0.0
PCIF1,0.0,0.0,0.0,0.0,0.17668832140056662,0.0,0.0
LEPROTL1,0.0,0.0,0.0,0.0,0.27798904729538026,0.0,0.0
DCN,0.6793241082055456,0.0,0.0,4.449288082068815,0.0,0.0,0.0
TNFAIP6,0.0,0.0,0.0,3.3887590788392714,0.0,0.0,0.0
COL3A1,0.0,0.0,0.0,3.167005429444242,0.0,0.0,0.0
COL1A2,0.0,0.0,0.0,3.1798287279131716,0.0,0.0,0.0
HEL113,1.1066373804395258,2.5643218948810875,0.0,3.413230998361388,0.0,0.0,2.2834371118897048
COL1A1,0.0,0.0,0.0,2.9647320206500023,0.0,0.0,0.0
CLEC3B,0.0,0.0,0.0,2.888388862597724,0.0,0.0,0.0
IGFBP6,0.0,0.0,0.0,2.785355762004196,0.0,0.0,0.0
LUM,0.0,0.0,0.0,2.497414346302878,0.0,0.0,0.0
LGALS1,2.26332215587328,0.0,0.0,2.824670404327274,0.0,0.0,1.4022160595084854
SERPINH1,1.6614292741410712,1.2342372540815179,0.0,2.513792721667148,0.0,0.0,0.0
SERPINF1,0.0,0.0,0.0,2.3410621824122915,0.0,0.0,0.0
DPT,0.0,0.0,0.0,2.365064529771125,0.0,0.0,0.0
SERPING1,0.0,0.0,0.0,2.2728911364815922,0.0,0.0,0.0
RARRES2,0.0,0.0,0.0,2.2687401727694088,0.0,0.0,0.0
RAB1,0.556990207566955,0.0,0.0,2.2025316803903134,0.0,0.0,0.0
MFAP5,0.0,0.0,0.0,2.0352429134429375,0.0,0.0,0.0
COL6A1,0.0,0.0,0.0,1.9096161092672883,0.0,0.0,0.0
FSTL1,0.5033149847609517,0.0,0.0,1.9574636763285351,0.0,0.0,0.0
TIMP2,0.5844640583605061,0.0,0.0,2.234606357121942,0.5244400344558957,0.0,0.6144299520832448
UGDH,0.0,0.0,0.0,1.9433028745320424,0.0,0.0,0.0
HAS1,0.0,0.0,0.0,1.8275474633599256,0.0,0.0,0.0
POSTN,1.4677168089470967,0.0,0.0,1.6361315198348136,0.0,0.0,0.0
FOSB,0.0,1.628260470404315,0.0,1.9459075306167488,0.6379189857276976,0.0,0.7717299930783034
AEBP1,1.6859131399413327,0.0,0.0,1.8731110381513474,0.0,0.0,0.0
FN1,0.0,0.0,0.0,1.6658561993284104,0.0,0.0,0.0
TUBA1A,1.3954385801962035,1.1965460095198557,0.0,2.034856102618055,0.39845672834965723,0.0,0.0
ANXA1,0.7400434026513932,0.0,0.0,1.9583122856350221,1.6869736381209175,0.0,0.0
IGFBP4,0.0,0.0,0.0,1.9151998467774367,0.0,0.0,0.0
FGL2,0.0,0.0,0.0,1.4686985257727194,0.0,0.0,0.0
BGN,1.1869273580485844,0.0,0.0,1.7767216209753556,0.0,0.0,0.0
HTRA1,0.0,0.0,0.0,1.6153708828557696,0.0,0.0,0.0
MMP2,0.0,0.0,0.0,1.858666245296246,0.0,0.0,0.0
GFPT2,0.0,0.0,0.0,1.8209583104922573,0.0,0.0,0.0
NBL1,0.6946710248970743,0.0,0.0,1.5076667339518424,0.0,0.0,0.0
DPEP1,0.0,0.0,0.0,1.5939111622017643,0.0,0.0,0.0
SPARC,2.5156125206125117,2.4690152824513656,1.9512146437391973,2.8645622956146948,0.0,0.0,0.0
CGI-38,0.5607820607830172,0.0,0.0,1.5889587639811182,0.23242036009715683,0.0,0.0
NID1,0.0,0.0,0.0,1.569719470648375,0.0,0.0,0.0
COL6A2,0.0,0.0,0.0,1.5832029241058665,0.0,0.0,0.0
CSRP2,0.0,1.1042438401564771,0.0,1.5799535787269647,0.0,0.0,0.0
LPL,0.0,0.0,0.0,1.2661517480617617,0.0,0.0,0.0
ERRFI1,1.445353769651923,0.7319340852940688,0.0,1.7080780691864939,1.1545931128072315,0.0,0.0
EFEMP1,0.0,0.0,0.0,1.6337964946002494,0.0,0.0,0.0
PTX3,0.4916718650806139,0.0,0.0,0.9106624027147434,0.0,0.0,0.0
CD34,0.0,1.0126361496765708,0.0,1.3965829805610728,0.0,0.0,0.0
KLF9,0.0,0.9508102782191952,0.0,1.4706259554342065,0.0,0.0,0.0
COL5A2,0.0,0.0,0.0,1.3846279307415488,0.0,0.0,0.0
GADD45B,0.5333722460870851,1.333441049932769,0.0,1.6371685222201533,0.0,0.0,0.871305738653783
GPX3,0.0,0.0,0.0,1.272837342295988,0.7706499544802855,0.0,0.0
FXYD1,0.0,0.0,0.0,1.400141333145588,0.0,0.0,0.0
APOD,0.0,0.0,0.0,1.0999514197580518,0.0,0.0,0.0
COL6A3,0.0,0.0,0.0,1.2369204653410564,0.0,0.0,0.0
HTRA3,0.0,0.0,0.0,1.2691186501545402,0.0,0.0,0.0
LRP1,0.0,0.0,0.0,1.2608279051121172,0.0,0.0,0.0
CD302,0.0,0.0,0.0,1.2316465143003512,0.0,0.0,0.0
VASN,0.0,0.0,0.0,1.1934957370301336,0.0,0.0,0.0
MGST1,1.0675309826865838,0.0,0.0,1.6115213367895294,1.4703794085622046,0.0,0.0
SRPX,0.0,0.0,0.0,1.090675756396327,0.0,0.0,0.0
ITM2A,0.0,0.0,0.0,1.1108974662258593,0.0,0.0,0.0
METRNL,0.0,0.0,0.0,1.5440318338428676,0.0,0.0,0.5665034218551404
CEBPD,0.0,1.4962699903647716,0.0,1.6757068405453337,0.8507604047969173,0.0,0.0
MNDA,0.0,0.34528579511897894,0.0,1.1873384567639795,0.0,0.0,0.2681922050091046
CXCL12,0.8887915813038687,0.8995392316321793,0.0,1.0763517846696415,0.0,0.0,0.0
PCOLCE,0.0,0.0,0.0,1.2875753126578302,0.0,0.0,0.0
MAFF,1.0944644058332602,1.092121339927803,0.0,1.2870996153848973,0.5988410066181149,0.0,0.0
NENF,1.1208994290735548,0.0,0.0,1.313669046834368,1.0478082490859897,0.0,0.32226981071818694
PCOLCE2,0.0,0.0,0.0,0.8353214216030289,0.0,0.0,0.0
ECM1,0.0,0.0,0.0,1.3846279307415488,0.0,0.0,0.0
HK2,0.0,0.0,0.0,1.3807153112904416,0.22947919599001115,0.0,0.39275856380480045
OAF,0.0,0.0,0.0,1.121564793367145,0.0,0.0,0.0
GEM,0.6935475146346146,0.6574164187853088,0.0,1.53464416139627,0.0,0.0,0.0
TNXB,0.0,0.0,0.0,0.8595985971492927,0.0,0.0,0.0
PPIC,0.1458008954629063,0.7061459617790885,0.0,0.9789581591224048,0.0,0.0,0.0
HSPG2,0.0,0.47234797806686973,0.0,0.9524614851976698,0.0,0.0,0.0
CTSK,0.0,0.0,0.0,0.8380003161039219,0.0,0.0,0.0
THBS2,0.0,0.0,0.0,0.5742956047935708,0.0,0.0,0.0
DDR2,0.0,0.0,0.0,0.8688998787854703,0.0,0.0,0.0
ABI3BP,0.0,0.0,0.0,0.7206280470290731,0.0,0.0,0.0
FKBP9,0.0,0.0,0.0,0.999540514962766,0.0,0.0,0.0
PDGFRA,0.0,0.0,0.0,0.7729657901785552,0.0,0.0,0.0
OGN,0.0,0.0,0.0,0.8396759643902987,0.0,0.0,0.0
FBN1,0.0,0.0,0.0,0.9711933218537676,0.0,0.0,0.0
PRNP,0.42100079610203545,0.6122595214208447,0.0,0.8747237241400672,0.0,0.0,0.0
SOD3,0.0,0.0,0.0,0.7473714401624901,0.0,0.0,0.0
COL5A3,0.0,0.0,0.0,0.6160552109786164,0.0,0.0,0.0
LAMC1,0.3513425628986865,0.0,0.0,0.971549983233192,0.0,0.0,0.0
FGFR1,0.9061031432915598,0.0,0.0,1.2056443490584514,0.8403117569208002,0.0,0.0
LAMA2,0.0,0.0,0.0,0.7043835434195926,0.0,0.0,0.0
CPXM1,0.0,0.0,0.0,0.6622513367598686,0.0,0.0,0.0
PLAT,0.0,0.0,0.0,1.2269049821939149,0.0,0.0,0.0
CALU,0.7846454668657563,0.669468018605347,0.0,1.0367376208367278,0.4544506751962959,0.0,0.0
MFAP2,0.0,0.0,0.0,0.681263340037997,0.0,0.0,0.0
VKORC1,0.4471081075158101,0.0,0.0,0.90070898848245,0.21418942785080966,0.0,0.0
CCDC80,0.0,0.0,0.0,1.0674868767404218,0.0,0.0,0.0
ANTXR1,0.0,0.0,0.0,0.6997937312006853,0.0,0.0,0.0
LAMB1,0.0,0.0,0.0,0.6432964785118959,0.0,0.0,0.0
MXRA8,0.0,0.0,0.0,0.6608518304788638,0.0,0.0,0.0
COL4A1,0.5679011590322078,1.1515517866236538,0.0,1.192135110079385,0.0,0.0,0.0
RCN3,0.7223443466555277,0.0,0.0,1.1005513400006457,0.0,0.0,0.0
TMED3,0.4662915875018404,0.0,0.0,1.0094393294729227,0.9036400675836256,0.0,0.4896724402313294
KDELR2,0.8626428926899643,0.0,0.0,0.9244381014402978,0.6379189857276976,0.0,0.0
MMP14,0.0,0.0,0.0,0.7410534844261599,0.0,0.0,0.0
HSPB8,0.0,0.0,0.0,0.555421344346867,0.0,0.0,0.0
GPX8,0.0,0.0,0.0,0.6727518457534115,0.0,0.0,0.0
NFKB1,0.6081979768581274,0.0,0.0,0.8766838692554273,0.4538107746380825,0.0,0.5360518076717281
FNDC3B,0.0,0.0,0.0,0.6770215585847542,0.0,0.0,0.0
VAT1,0.0,0.0,0.0,0.7845398583437613,0.40196270902153936,0.0,0.0
EMILIN2,0.0,0.0,0.0,0.4875283132386806,0.0,0.0,0.0
BMP1,0.0,0.0,0.0,0.7564360736536475,0.0,0.0,0.0
CKAP4,0.0,0.0,0.0,0.6699894035129331,0.0,0.0,0.0
KDELR1,0.0,0.0,0.0,0.890425766287562,0.6790035038672394,0.0,0.39891979046549275
FKBP7,0.0,0.0,0.0,0.6054361477083801,0.0,0.0,0.0
C1R,0.0,0.0,0.0,0.7191193353051888,0.0,0.0,0.0
COL5A1,0.0,0.0,0.0,0.7537354182407981,0.0,0.0,0.0
GABARAPL1,0.0,0.5791718088701505,0.0,0.6638897203493173,0.0,0.0,0.0
UAP1,0.8739515123235202,1.108686176587311,0.0,1.3643691689733206,0.4948336466191027,0.0,0.0
DDOST,0.6877416560301093,0.0,0.0,0.8275404680398054,0.49062840970848354,0.0,0.519189989903497
COQ10B,0.7529476163873007,0.7595890302552915,0.0,0.8528621093078776,0.6347780812302797,0.0,0.0
PMP22,0.0,0.626029631749532,0.0,0.8539968609440596,0.0,0.0,0.0
DTNBP1,0.0,0.0,0.0,0.5438291245752286,0.0,0.0,0.0
TPST1,0.0,0.0,0.0,0.4491976828766312,0.0,0.0,0.0
SCPEP1,0.0,0.0,0.0,0.6533919804003808,0.0,0.0,0.0
TGFBR2,0.0,0.0,0.0,0.7121501943068399,0.17668832140056662,0.0,0.0
NPTN,0.6664752800885889,0.0,0.0,0.68319369242825,0.33609551998757253,0.0,0.0
ROCK2,0.5662312302113706,0.5769044815473807,0.0,0.6666211789028489,0.5553845748783429,0.0,0.0
ITIH5,0.0,0.0,0.0,0.9610625699507842,0.0,0.0,0.0
ESD,0.7257444218945142,0.0,0.0,0.868617395168503,0.7342943254651167,0.0,0.764434761118848
COMT,0.5742242089873297,0.0,0.0,0.7159906449077802,0.636135206788353,0.0,0.0
NFIA,0.0,0.45142479209508174,0.0,0.5474970307576337,0.23698819597142504,0.0,0.0
ZYX,0.5584207152838936,0.0,0.0,0.5978046370030221,0.4814087852289679,0.0,0.36812794081009315
DNAJC3,0.44969811210621363,0.0,0.0,0.7010746914540642,0.5206968085042278,0.0,0.0
GC20,0.3348728973126652,0.0,0.0,0.5923648340498404,0.0,0.0,0.0
MTCH1,0.0,0.5328488981951776,0.0,0.6227279486286812,0.5691104442965086,0.0,0.0
DLGAP4,0.0,0.0,0.0,0.5609983299069061,0.4005756058370401,0.0,0.0
ISLR,0.0,0.0,0.0,0.8945087080117652,0.0,0.0,0.0
NUCB1,0.48778862716172894,0.0,0.0,0.5271603765442872,0.369677086735011,0.0,0.0
MMP3,0.0,0.0,0.0,0.3988187281219685,0.0,0.0,0.0
GNG12,0.6496895342943325,0.626029631749532,0.0,0.8390410642093877,0.7944835948413411,0.0,0.0
IL17RA,0.0,0.0,0.0,0.5547402516227253,0.0,0.0,0.0
THY1,0.0,0.0,0.0,1.258089635941473,0.0,0.0,0.0
AP3S1,0.0,0.0,0.0,0.5866372832109055,0.5090982781332022,0.0,0.0
FCGRT,0.0,0.38509110377782496,0.0,1.003791761364315,0.0,0.0,0.35538841106153407
CELF2,0.0,0.0,0.0,0.8752939040236212,0.0,0.0,0.5661996311379529
DPYSL2,0.0,0.0,0.0,0.7437519332741865,0.0,0.0,0.0
DC2,0.5136823993765822,0.0,0.0,0.5509538995232038,0.3479027562341613,0.0,0.37488551717656504
TXNDC5,0.5503376557973837,0.0,0.0,0.7566686160501834,0.4178806902091766,0.0,0.0
LIMA1,0.6199028829663031,0.0,0.0,0.6970200981184322,0.0,0.0,0.0
EFEMP2,0.0,0.0,0.0,0.5061506895305588,0.0,0.0,0.0
GLUD2,0.0,0.6900119917468677,0.0,0.7763095490566336,0.40498235808838495,0.0,0.7706274509920843
