marker_ID,Endo,Epi,Gran,Lym,Macro,Mono,Stromal,weight
23412,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0,0.02631578947368421,0.02631578947368421,0.02631578947368421
873,,,,,0.0,,,0.0
83871,0.8712500000000001,0.8712500000000001,0.8712500000000001,0.8712500000000001,0.0,0.8712500000000001,0.8712500000000001,0.8712500000000001
22931,,,,,0.0,,,0.0
6817,0.12846153846153846,0.12846153846153846,0.12846153846153846,0.12846153846153846,0.0,0.12846153846153846,0.12846153846153846,0.12846153846153846
125150,,,,,0.0,,,0.0
51574,0.18363636363636363,0.18363636363636363,0.18363636363636363,0.18363636363636363,0.0,0.18363636363636363,0.18363636363636363,0.18363636363636363
51131,0.26555555555555554,0.26555555555555554,0.26555555555555554,0.26555555555555554,0.0,0.26555555555555554,0.26555555555555554,0.26555555555555554
10987,,,,,0.0,,,0.0
10404,0.029375000000000002,0.029375000000000002,0.029375000000000002,0.029375000000000002,0.0,0.029375000000000002,0.029375000000000002,0.029375000000000002
27249,,,,,0.0,,,0.0
246184,,,,,0.0,,,0.0
8930,,,,,0.0,,,0.0
9255,,,,,0.0,,,0.0
11343,0.1170242656449553,0.1170242656449553,0.1170242656449553,0.1170242656449553,0.0,0.1170242656449553,0.1170242656449553,0.1170242656449553
7376,,,,,0.0,,,0.0
25847,,,,,0.0,,,0.0
3338,,,,,0.0,,,0.0
1781,,,,,0.0,,,0.0
2287,,,,,0.0,,,0.0
197370,,,,,0.0,,,0.0
54625,0.0215,0.0215,0.0215,0.0215,0.0,0.0215,0.0215,0.0215
25936,,,,,0.0,,,0.0
27257,,,,,0.0,,,0.0
51188,,,,,0.0,,,0.0
27248,,,,,0.0,,,0.0
10241,,,,,0.0,,,0.0
5048,,,,,0.0,,,0.0
10540,,,,,0.0,,,0.0
114926,,,,,0.0,,,0.0
10010,,,,,0.0,,,0.0
128,,,,,0.0,,,0.0
3550,,,,,0.0,,,0.0
4818,0.59125,0.59125,0.59125,0.0,0.59125,0.59125,0.59125,0.59125
9235,0.0,0.8633333333333333,0.8633333333333333,0.0,0.8633333333333333,0.8633333333333333,0.8633333333333333,0.8633333333333333
1043,0.445,0.445,0.445,0.0,0.0,0.445,0.445,0.445
10870,0.745,0.745,0.745,0.0,0.0,0.0,0.745,0.745
914,0.92,0.92,0.92,0.0,0.92,0.92,0.92,0.92
919,0.84,0.84,0.84,0.0,0.84,0.84,0.84,0.84
962,0.7775000000000001,0.7775000000000001,0.7775000000000001,0.0,0.7775000000000001,0.0,0.7775000000000001,0.7775000000000001
7177,0.604,0.604,0.0,0.604,0.604,0.604,0.604,0.604
27306,0.87,0.87,0.0,0.87,0.0,0.87,0.87,0.87
4013,0.019285714285714288,0.019285714285714288,0.0,0.019285714285714288,0.019285714285714288,0.019285714285714288,0.019285714285714288,0.019285714285714288
4056,0.7916666666666666,0.7916666666666666,0.0,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666
330,0.08499999999999999,0.08499999999999999,0.0,0.08499999999999999,0.08499999999999999,0.08499999999999999,0.08499999999999999,0.08499999999999999
9173,0.585,0.585,0.0,0.585,0.585,0.585,0.585,0.585
8477,0.6950000000000001,0.6950000000000001,0.0,0.6950000000000001,0.0,0.6950000000000001,0.6950000000000001,0.6950000000000001
4129,0.101,0.101,0.0,0.101,0.101,0.101,0.101,0.101
3248,0.04666666666666667,0.04666666666666667,0.0,0.04666666666666667,0.0,0.04666666666666667,0.04666666666666667,0.04666666666666667
1997,0.365,0.365,0.0,0.365,0.0,0.0,0.365,0.365
399,0.681,0.681,0.0,0.681,0.681,0.681,0.681,0.681
81671,,,0.0,,0.0,,,0.0
1992,0.48,0.0,0.0,0.48,0.0,0.0,0.48,0.48
6590,0.79,0.0,0.79,0.79,0.79,0.79,0.79,0.79
3880,0.20214285714285715,0.0,0.20214285714285715,0.20214285714285715,0.20214285714285715,0.20214285714285715,0.20214285714285715,0.20214285714285715
3875,0.31625,0.0,0.31625,0.31625,0.31625,0.31625,0.31625,0.31625
8991,0.875,0.0,0.875,0.875,0.875,0.875,0.875,0.875
1999,0.8700000000000001,0.0,0.8700000000000001,0.8700000000000001,0.8700000000000001,0.8700000000000001,0.8700000000000001,0.8700000000000001
5284,0.845,0.0,0.845,0.845,0.845,0.845,0.845,0.845
10551,0.875,0.0,0.875,0.875,0.875,0.875,0.875,0.875
203,,0.0,,,,,,0.0
4072,0.06428571428571428,0.0,0.06428571428571428,0.06428571428571428,0.06428571428571428,0.06428571428571428,0.06428571428571428,0.06428571428571428
722,0.885,0.0,0.885,0.885,0.885,0.885,0.885,0.885
157310,0.7350000000000001,0.0,0.7350000000000001,0.7350000000000001,0.7350000000000001,0.7350000000000001,0.7350000000000001,0.7350000000000001
1580,0.6799999999999999,0.0,0.6799999999999999,0.6799999999999999,0.6799999999999999,0.6799999999999999,0.6799999999999999,0.6799999999999999
100131187,0.25493006993006995,0.0,0.25493006993006995,0.25493006993006995,0.25493006993006995,0.25493006993006995,0.25493006993006995,0.25493006993006995
27074,0.21000000000000002,0.0,0.21000000000000002,0.21000000000000002,0.21000000000000002,0.21000000000000002,0.21000000000000002,0.21000000000000002
361,0.74,0.0,0.74,0.74,0.74,0.74,0.74,0.74
51562,,0.0,,,,,,0.0
10205,0.4,0.0,0.4,0.4,0.4,0.4,0.4,0.4
10395,0.7766666666666666,0.0,0.7766666666666666,0.7766666666666666,0.7766666666666666,0.7766666666666666,0.7766666666666666,0.7766666666666666
10591,,0.0,,,,,,0.0
6035,0.0,0.0,0.875,0.875,0.875,0.875,0.875,0.875
10268,0.0,0.024,0.024,0.024,0.024,0.024,0.024,0.024
8692,0.0,0.878,0.878,0.878,0.878,0.878,0.878,0.878
9351,0.0,0.060909090909090906,0.060909090909090906,0.060909090909090906,0.060909090909090906,0.060909090909090906,0.060909090909090906,0.060909090909090906
10203,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1
762,0.0,0.07964285714285714,0.07964285714285714,0.07964285714285714,0.07964285714285714,0.07964285714285714,0.07964285714285714,0.07964285714285714
9452,0.0,0.3,0.0,0.3,0.3,0.3,0.3,0.3
1397,0.0,0.8858333333333334,0.8858333333333334,0.8858333333333334,0.8858333333333334,0.8858333333333334,0.0,0.8858333333333334
94,0.0,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.0,0.6333333333333333,0.6333333333333333,0.6333333333333333
2040,0.0,,,,0.0,,0.0,0.0
58494,0.0,0.03111111111111111,0.03111111111111111,0.03111111111111111,0.03111111111111111,0.03111111111111111,0.03111111111111111,0.03111111111111111
3399,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857
11007,0.0,,,,0.0,,,0.0
55303,0.0,0.91,0.91,0.91,0.0,0.91,0.91,0.91
5269,0.0,0.0,,,0.0,,,0.0
