marker_ID,CM,EC,FB,MP,SMC
APOA1BP,4.667085889904468,0.0,0.0,0.0,0.0
RP13-383K5.4,3.5052235430807324,0.0,0.0,0.0,0.0
CDC25A,4.159636574324896,0.0,0.0,0.0,0.0
BLVRB,4.045465288741734,0.0,0.0,0.0,0.0
FAM213A,4.79176011770877,0.0,0.0,0.0,0.0
PDLIM1,5.872506987279806,0.0,0.0,0.0,0.0
CWC15,4.732091979322344,0.0,0.0,0.0,0.0
TUBB4B,4.000919072919975,0.0,0.0,0.0,0.0
HAX1,2.8049557435797636,0.0,0.0,0.0,0.0
GAPDHP65,2.6259336431902476,0.0,0.0,0.0,0.0
SERPINB6,4.830547623910257,0.0,0.0,0.0,0.0
CLIP1,4.446751352056417,0.0,0.0,0.0,0.0
EIF4EBP2,4.281554205307703,0.0,0.0,0.0,0.0
BSG,3.717778603888343,0.0,0.0,0.0,0.0
GLRX,2.4948456296064743,0.0,0.0,0.0,0.0
MTCH1,4.929534034375699,0.0,0.0,0.0,0.0
MAST4,3.7098540143972625,0.0,0.0,0.0,0.0
GSPT1,3.681546771499396,0.0,0.0,0.0,0.0
EIF4B,4.648846280263546,0.0,0.0,0.0,0.0
ALKBH5,2.502917762964924,0.0,0.0,0.0,0.0
SCOC,4.078264517876775,0.0,0.0,0.0,0.0
ITGA7,4.359147505981414,0.0,0.0,0.0,0.0
KLHL24,3.5897316062359055,0.0,0.0,0.0,0.0
SEC61G,5.448964382014718,0.0,0.0,0.0,0.0
C9orf3,4.82513828662564,0.0,0.0,0.0,0.0
TMEM14B,4.235527463336335,0.0,0.0,0.0,0.0
ST13,4.8776741168860385,0.0,0.0,0.0,0.0
PPP2R5C,3.80845776184851,0.0,0.0,0.0,0.0
CCDC69,4.3786539367840325,0.0,0.0,0.0,0.0
HINT2,4.045465288741734,0.0,0.0,0.0,0.0
PARP1,2.9459843993536112,0.0,0.0,0.0,0.0
SUGT1,3.4492697040530556,0.0,0.0,0.0,0.0
SKP1P1,5.3831392185243025,0.0,0.0,0.0,0.0
BTG2,5.898273649907314,0.0,0.0,0.0,0.0
ZCRB1,3.12137867459339,0.0,0.0,0.0,0.0
MMADHC,4.001371319515339,0.0,0.0,0.0,0.0
EIF4G1,4.139936139666967,0.0,0.0,0.0,0.0
TOMM20,4.53031635605905,0.0,0.0,0.0,0.0
RB1CC1,4.244330997166995,0.0,0.0,0.0,0.0
GLO1,3.8775920121181406,0.0,0.0,0.0,0.0
BRI3,4.167720160795921,0.0,0.0,0.0,0.0
PSMD4,6.094739796285193,0.0,0.0,0.0,0.0
NES,5.68080161244939,0.0,0.0,0.0,0.0
MTATP6P3,4.6219870762184865,0.0,0.0,0.0,0.0
GRSF1,3.025409856175927,0.0,0.0,0.0,0.0
KIF1B,3.2652979452090563,0.0,0.0,0.0,0.0
SPATS2L,3.5185749318832897,0.0,0.0,0.0,0.0
PIGT,4.443624301982457,0.0,0.0,0.0,0.0
RP11-809N8.5,3.025330398968104,0.0,0.0,0.0,0.0
RP11-404E12.1,3.7468681822306618,0.0,0.0,0.0,0.0
MLEC,4.306502051324791,0.0,0.0,0.0,0.0
PLA2G16,4.575133379707185,0.0,0.0,0.0,0.0
MRPS5,2.6443412328378404,0.0,0.0,0.0,0.0
RAB12,3.74016733664565,0.0,0.0,0.0,0.0
PSMB5,4.3667699234877375,0.0,0.0,0.0,0.0
HIPK3,4.797093254536822,0.0,0.0,0.0,0.0
SYNPO2,2.9937574908037927,0.0,0.0,0.0,0.0
C1orf43,4.361143311490533,0.0,0.0,0.0,0.0
COX7A2L,5.040686562136098,0.0,0.0,0.0,0.0
RNF10,2.7528170747426035,0.0,0.0,0.0,0.0
NUCB2,5.152450619209234,0.0,0.0,0.0,0.0
KRT10,5.256810422415098,0.0,0.0,0.0,0.0
RP11-461G12.2,5.525353106118977,0.0,0.0,0.0,0.0
IARS2,3.421752056268975,0.0,0.0,0.0,0.0
RPL5P4,5.56169054137937,0.0,0.0,0.0,0.0
PFDN2,3.1119213428801733,0.0,0.0,0.0,0.0
NUDC,5.18728644152747,0.0,0.0,0.0,0.0
GSTK1,4.993956883768068,0.0,0.0,0.0,0.0
HUWE1,3.52852113732728,0.0,0.0,0.0,0.0
ADH5,3.4858499685230937,0.0,0.0,0.0,0.0
PTPN11,3.6524681269863293,0.0,0.0,0.0,0.0
METAP2,4.485056825536413,0.0,0.0,0.0,0.0
NPTN,2.750310907558569,0.0,0.0,0.0,0.0
EEF1B2,5.410653525951941,0.0,0.0,0.0,0.0
RP11-1113L8.6,3.735350759647185,0.0,0.0,0.0,0.0
TXN2,3.037649299846916,0.0,0.0,0.0,0.0
SNRPG,4.69962612558295,0.0,0.0,0.0,0.0
PSMC5,5.1057966867613915,0.0,0.0,0.0,0.0
RAD23B,4.554847128931762,0.0,0.0,0.0,0.0
MXRA7,3.963008106406026,0.0,0.0,0.0,0.0
RSL1D1,5.161928450702518,0.0,0.0,0.0,0.0
MEF2A,5.133508219504489,0.0,0.0,0.0,0.0
TBCA,2.345494136965257,0.0,0.0,0.0,0.0
RP11-3N2.9,4.0353520762842505,0.0,0.0,0.0,0.0
CTB-36O1.3,4.1068868374152885,0.0,0.0,0.0,0.0
NDUFS7,3.76642936945307,0.0,0.0,0.0,0.0
IFI27L2,4.281657786018221,0.0,0.0,0.0,0.0
SNRPGP2,3.9835230385881903,0.0,0.0,0.0,0.0
HSP90AB3P,5.417524138627753,0.0,0.0,0.0,0.0
CTNNAL1,3.5965122435669357,0.0,0.0,0.0,0.0
KPNB1,4.030246199415793,0.0,0.0,0.0,0.0
PGM5,2.750310907558569,0.0,0.0,0.0,0.0
PSMD1,3.5480824370389694,0.0,0.0,0.0,0.0
CHMP3,3.914599892585025,0.0,0.0,0.0,0.0
RAB18,3.9980783570145277,0.0,0.0,0.0,0.0
PNKD,4.653024465363298,0.0,0.0,0.0,0.0
ATP6V1E1,3.3657157240013644,0.0,0.0,0.0,0.0
RAB2A,5.039849505853313,0.0,0.0,0.0,0.0
FAM21A,2.8492544966245537,0.0,0.0,0.0,0.0
MT-TD,4.645584664968594,0.0,0.0,0.0,0.0
DDX24,5.811872830887632,0.0,0.0,0.0,0.0
PPP1CC,3.214616528294884,0.0,0.0,0.0,0.0
CTNNA1,5.961058095190554,0.0,0.0,0.0,0.0
RPL24P8,4.67049203780238,0.0,0.0,0.0,0.0
FKBP2,4.191956829000793,0.0,0.0,0.0,0.0
BRD2,4.473057315737135,0.0,0.0,0.0,0.0
TOB1,2.1780110834564086,0.0,0.0,0.0,0.0
RP3-417G15.1,4.335941382333022,0.0,0.0,0.0,0.0
UNC13D,2.938229926418419,0.0,0.0,0.0,0.0
LOXL1,4.294058042828095,0.0,0.0,0.0,0.0
GOLIM4,4.624202354695597,0.0,0.0,0.0,0.0
HNRNPD,5.452141751507341,0.0,0.0,0.0,0.0
EMC3,3.614756630584358,0.0,0.0,0.0,0.0
RAD21,3.788187680398288,0.0,0.0,0.0,0.0
CBX5,2.734713123005324,0.0,0.0,0.0,0.0
RP11-796G6.1,4.240411471274278,0.0,0.0,0.0,0.0
CHD4,4.229732528889642,0.0,0.0,0.0,0.0
RPL24P4,3.723347547939661,0.0,0.0,0.0,0.0
COMMD3,2.4731828041264317,0.0,0.0,0.0,0.0
MACF1,6.060951961907461,0.0,0.0,0.0,0.0
CCT7,2.374332223282485,0.0,0.0,0.0,0.0
PAFAH1B1,3.710958708188535,0.0,0.0,0.0,0.0
FBXW5,2.68632703522083,0.0,0.0,0.0,0.0
GPRC5C,5.242915412749153,0.0,0.0,0.0,0.0
RP11-425L10.1,5.017879297200807,0.0,0.0,0.0,0.0
FAM96B,4.47482242978798,0.0,0.0,0.0,0.0
DAAM1,3.95225510889418,0.0,0.0,0.0,0.0
EEF1B2P6,4.1325430358313096,0.0,0.0,0.0,0.0
RBPMS,3.3244817052994935,0.0,0.0,0.0,0.0
MT1X,3.727801636768655,0.0,0.0,0.0,0.0
RP1-206D15.5,2.884153665820185,0.0,0.0,0.0,0.0
LARS,3.104990821802077,0.0,0.0,0.0,0.0
RAN,4.063983198725417,0.0,0.0,0.0,0.0
CAPNS1,4.841567497207803,0.0,0.0,0.0,0.0
MTND1P15,3.0909066880677996,0.0,0.0,0.0,0.0
MTND1P11,4.791172719642444,0.0,0.0,0.0,0.0
CBWD7,4.729503312009761,0.0,0.0,0.0,0.0
ATRX,6.024843200540396,0.0,0.0,0.0,0.0
NDUFB8P2,2.820077805304849,0.0,0.0,0.0,0.0
COPS6,5.236864752196336,0.0,0.0,0.0,0.0
EIF2S2,5.042231238940023,0.0,0.0,0.0,0.0
CUTA,4.037456484036836,0.0,0.0,0.0,0.0
PAIP1,4.486076862968069,0.0,0.0,0.0,0.0
NACAP1,5.355846018738459,0.0,0.0,0.0,0.0
RP11-587D21.1,5.402719753000629,0.0,0.0,0.0,0.0
AFF1,2.640494614455097,0.0,0.0,0.0,0.0
RP11-345K20.2,4.859789700314932,0.0,0.0,0.0,0.0
CCT3,2.4727378736180925,0.0,0.0,0.0,0.0
SERBP1,4.803364823077589,0.0,0.0,0.0,0.0
DYNLRB1,3.556632256075642,0.0,0.0,0.0,0.0
ANXA7,3.852921405131756,0.0,0.0,0.0,0.0
LARP7,3.1889794709939117,0.0,0.0,0.0,0.0
CTB-79E8.3,4.57933948361883,0.0,0.0,0.0,0.0
RPSAP58,4.065797235053647,0.0,0.0,0.0,0.0
ONECUT3,4.170456162103677,0.0,0.0,0.0,0.0
ARL3,3.513660427393157,0.0,0.0,0.0,0.0
PLK2,4.069119199351605,0.0,0.0,0.0,0.0
RP4-706A16.3,5.366651294010154,0.0,0.0,0.0,0.0
TAF7,4.8699105396994655,0.0,0.0,0.0,0.0
RP13-258O15.1,3.9715021909674886,0.0,0.0,0.0,0.0
RP11-846F4.9,3.172724339863301,0.0,0.0,0.0,0.0
TMED10,4.58841461564115,0.0,0.0,0.0,0.0
SCP2,4.531336158177655,0.0,0.0,0.0,0.0
EIF3C,4.876360341203345,0.0,0.0,0.0,0.0
ARPP19,5.082482240734047,0.0,0.0,0.0,0.0
ATP6V1F,4.715935276224673,0.0,0.0,0.0,0.0
TRAPPC2L,3.1350664588845274,0.0,0.0,0.0,0.0
PIP4K2C,4.23621078548011,0.0,0.0,0.0,0.0
EIF5A,3.1643765337675958,0.0,0.0,0.0,0.0
SH3GLB1,4.467315649023213,0.0,0.0,0.0,0.0
PSMA4,3.75426054512687,0.0,0.0,0.0,0.0
RP11-367E12.4,3.556632256075642,0.0,0.0,0.0,0.0
FAM177A1,4.316677246553794,0.0,0.0,0.0,0.0
RHEB,3.6292303281193887,0.0,0.0,0.0,0.0
CHMP2A,3.464992278145175,0.0,0.0,0.0,0.0
TUBB,4.402555388602884,0.0,0.0,0.0,0.0
TMEM14C,2.970989664605824,0.0,0.0,0.0,0.0
RAB7A,4.002151227134742,0.0,0.0,0.0,0.0
RBBP6,3.2554383572429884,0.0,0.0,0.0,0.0
MIDN,1.914935190068126,0.0,0.0,0.0,0.0
RAP1A,3.438479778906679,0.0,0.0,0.0,0.0
RPL10AP2,5.075976831153278,0.0,0.0,0.0,0.0
PET100,2.884153665820185,0.0,0.0,0.0,0.0
TTC3,3.9136387108922652,0.0,0.0,0.0,0.0
LINC00969,2.186458036138581,0.0,0.0,0.0,0.0
PSMB4,2.9401327948647302,0.0,0.0,0.0,0.0
RP1-159A19.3,4.705968753754425,0.0,0.0,0.0,0.0
CAPZA2,5.868906080732774,0.0,0.0,0.0,0.0
DUT,2.95565340041713,0.0,0.0,0.0,0.0
CLIC4,5.182540929671763,0.0,0.0,0.0,0.0
MT-TF,3.0104388990256137,0.0,0.0,0.0,0.0
LMAN1,2.640494614455097,0.0,0.0,0.0,0.0
CDKN1A,4.60673416184328,0.0,0.0,0.0,0.0
ZC3H13,4.3527719321465925,0.0,0.0,0.0,0.0
GFOD1,2.592628342261537,0.0,0.0,0.0,0.0
DEK,5.343497649256427,0.0,0.0,0.0,0.0
EIF2S2P4,3.340576542846586,0.0,0.0,0.0,0.0
DDX6,4.490143230047071,0.0,0.0,0.0,0.0
RP11-365F18.1,3.00063349456497,0.0,0.0,0.0,0.0
LAMB2,4.518104227302781,0.0,0.0,0.0,0.0
CALCOCO2,5.118436323661328,0.0,0.0,0.0,0.0
RP11-475C16.1,4.019062944268411,0.0,0.0,0.0,0.0
DNAJB6,4.736862403185013,0.0,0.0,0.0,0.0
RDX,4.645292096054285,0.0,0.0,0.0,0.0
SPCS1,3.7352351599423166,0.0,0.0,0.0,0.0
N4BP2L2,4.980198887777625,0.0,0.0,0.0,0.0
PTGES3,4.861553360771782,0.0,0.0,0.0,0.0
RP11-435F13.2,2.723864507321886,0.0,0.0,0.0,0.0
RPL37P2,5.149740545679138,0.0,0.0,0.0,0.0
ENY2,4.265422692080635,0.0,0.0,0.0,0.0
RP11-112J1.1,5.070888458685011,0.0,0.0,0.0,0.0
RPL9P7,4.020415476583006,0.0,0.0,0.0,0.0
RPS10,3.861002489058122,0.0,0.0,0.0,0.0
CCDC47,3.8520770099318855,0.0,0.0,0.0,0.0
RPL4P2,2.969683393951522,0.0,0.0,0.0,0.0
RPS3AP47,4.489029037997802,0.0,0.0,0.0,0.0
SOX4,4.572785989760028,0.0,0.0,0.0,0.0
JTB,2.1636158883956806,0.0,0.0,0.0,0.0
PPIG,4.600289456642708,0.0,0.0,0.0,0.0
PALMD,4.584601958516451,0.0,0.0,0.0,0.0
MGEA5,4.642564547786763,0.0,0.0,0.0,0.0
GTF2IP4,3.9216281394338184,0.0,0.0,0.0,0.0
HNRNPC,4.641416752199358,0.0,0.0,0.0,0.0
RPS20P14,3.377163188465688,0.0,0.0,0.0,0.0
WDR83OS,4.081226148270597,0.0,0.0,0.0,0.0
EIF1AX,3.2429687033957078,0.0,0.0,0.0,0.0
RPS2P35,1.7138041817840386,0.0,0.0,0.0,0.0
CTD-2301A4.1,4.06841648072504,0.0,0.0,0.0,0.0
CTC-451P13.1,4.3171029402348005,0.0,0.0,0.0,0.0
PIN1,2.995458358536875,0.0,0.0,0.0,0.0
ARF1,4.699443318323367,0.0,0.0,0.0,0.0
ZMYND11,2.373718352005253,0.0,0.0,0.0,0.0
RPL29,4.044849336097017,0.0,0.0,0.0,0.0
RPL7AP6,2.819277318512553,0.0,0.0,0.0,0.0
AC018738.2,4.554707458647759,0.0,0.0,0.0,0.0
PAPOLA,4.432783461982636,0.0,0.0,0.0,0.0
UBXN4,4.20050995932482,0.0,0.0,0.0,0.0
SLC25A5,4.252137016255881,0.0,0.0,0.0,0.0
CYB5R3,3.7216504155030243,0.0,0.0,0.0,0.0
IK,3.7639821240850546,0.0,0.0,0.0,0.0
ATP6V1G1,4.628509195645019,0.0,0.0,0.0,0.0
PNRC1,4.876360341203345,0.0,0.0,0.0,0.0
IER5,2.3982801353566403,0.0,0.0,0.0,0.0
ATP6V0B,3.484813250985405,0.0,0.0,0.0,0.0
MORF4L2,3.88203646071044,0.0,0.0,0.0,0.0
RP11-355O1.7,4.248118176363327,0.0,0.0,0.0,0.0
NSRP1,3.909657328344166,0.0,0.0,0.0,0.0
SFPQ,4.846646709454745,0.0,0.0,0.0,0.0
CBX3,3.991328913697086,0.0,0.0,0.0,0.0
RPS15A,3.748424919242268,0.0,0.0,0.0,0.0
BPTF,4.084791702686495,0.0,0.0,0.0,0.0
SELENBP1,3.74229682659608,0.0,0.0,0.0,0.0
RP3-370M22.8,3.566510004904396,0.0,0.0,0.0,0.0
RP11-627K11.1,4.27040107151355,0.0,0.0,0.0,0.0
XRCC5,4.441231640508401,0.0,0.0,0.0,0.0
TPR,4.504898153350167,0.0,0.0,0.0,0.0
CTD-2290C23.1,3.1200047392727983,0.0,0.0,0.0,0.0
MTUS1,3.969016455267553,0.0,0.0,0.0,0.0
PTTG1IP,4.9454275510393915,0.0,0.0,0.0,0.0
RPS28P7,3.763794831757313,0.0,0.0,0.0,0.0
DNAJC8,4.055721278102562,0.0,0.0,0.0,0.0
RAB1A,3.487084195313403,0.0,0.0,0.0,0.0
SRRM2,4.62585422553564,0.0,0.0,0.0,0.0
GAPVD1,3.379188478917982,0.0,0.0,0.0,0.0
SLC38A2,4.382692643132482,0.0,0.0,0.0,0.0
RPL37P6,3.2694236486095045,0.0,0.0,0.0,0.0
SARAF,3.712830438509728,0.0,0.0,0.0,0.0
TRABD2A,3.9121178718829497,0.0,0.0,0.0,0.0
RPS3AP6,2.761837316586711,0.0,0.0,0.0,0.0
PPFIBP1,4.72656724068428,0.0,0.0,0.0,0.0
RPS7P10,4.230344049179197,0.0,0.0,0.0,0.0
CAPZB,4.001716563190682,0.0,0.0,0.0,0.0
RPL36AP45,3.4648198229706715,0.0,0.0,0.0,0.0
BRD4,2.194141379536255,0.0,0.0,0.0,0.0
SERINC1,4.335023809902836,0.0,0.0,0.0,0.0
MT-TS2,4.308041399714871,0.0,0.0,0.0,0.0
ARL2,4.306502051324791,0.0,0.0,0.0,0.0
RPS11P5,3.727597380149614,0.0,0.0,0.0,0.0
ROCK1,3.8657093739416415,0.0,0.0,0.0,0.0
RPL21P28,3.445563485839984,0.0,0.0,0.0,0.0
CTB-33G10.1,3.696963551335291,0.0,0.0,0.0,0.0
RP11-16F15.2,2.950013256659967,0.0,0.0,0.0,0.0
BRK1,3.6008060314895847,0.0,0.0,0.0,0.0
SRRM1,4.228683661186593,0.0,0.0,0.0,0.0
THRAP3,2.6804917895331752,0.0,0.0,0.0,0.0
GRN,1.936640984276647,0.0,0.0,0.0,0.0
RPL23AP63,3.80845776184851,0.0,0.0,0.0,0.0
LMNA,3.74016733664565,0.0,0.0,0.0,0.0
LUC7L3,3.422683551683439,0.0,0.0,0.0,0.0
RPL23AP43,4.325615492248294,0.0,0.0,0.0,0.0
MBNL1,4.656740332272946,0.0,0.0,0.0,0.0
RBMX,2.674581172427535,0.0,0.0,0.0,0.0
LIMS2,3.4361780721145725,0.0,0.0,0.0,0.0
ID2,4.146931772639545,0.0,0.0,0.0,0.0
ERH,3.6897556240711062,0.0,0.0,0.0,0.0
SLC25A6,3.008381209814254,0.0,0.0,0.0,0.0
ADAMTS1,4.230344049179197,0.0,0.0,0.0,0.0
FUS,3.766938171289704,0.0,0.0,0.0,0.0
NCOR1,2.370828358031309,0.0,0.0,0.0,0.0
SF3B1,4.089790841133901,0.0,0.0,0.0,0.0
RP13-942N8.1,3.017796881292449,0.0,0.0,0.0,0.0
